flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi,actual_time
2024-07-16,F0196,AA,380,N986NN,ARR,CLT,JFK,T8,narrow,10:00,600,586.0,7.0,579.0,-14.0,541.0,
2024-07-16,F0197,DL,2428,N877DN,ARR,MIA,JFK,T4,narrow,10:00,600,631.0,11.0,620.0,31.0,1089.0,
2024-07-16,F0198,YX,4570,N135HQ,ARR,IND,JFK,T8,narrow,10:00,600,594.0,13.0,581.0,-6.0,665.0,
2024-07-16,F0199,HA,51,N386HA,DEP,JFK,HNL,T5,narrow,10:00,600,594.0,17.0,611.0,-6.0,4983.0,09:54
2024-07-16,F0200,B6,2123,N2151J,DEP,JFK,LAX,T5,narrow,10:00,600,595.0,14.0,609.0,-5.0,2475.0,09:55
2024-07-16,F0201,DL,2420,N717TW,ARR,ATL,JFK,T4,narrow,10:00,600,582.0,5.0,577.0,-18.0,760.0,
2024-07-16,F0202,DL,1029,N709TW,DEP,JFK,ATL,T4,narrow,10:05,605,602.0,29.0,631.0,-3.0,760.0,10:02
2024-07-16,F0203,F9,3546,N629FR,ARR,SJU,JFK,T4,narrow,10:08,608,610.0,19.0,591.0,2.0,1598.0,
2024-07-16,F0204,DL,2165,N333DX,ARR,FLL,JFK,T4,narrow,10:09,609,597.0,7.0,590.0,-12.0,1069.0,
2024-07-16,F0205,DL,2475,N388DA,ARR,TPA,JFK,T4,narrow,10:12,612,592.0,6.0,586.0,-20.0,1005.0,
2024-07-16,F0206,B6,2503,N2047J,DEP,JFK,SJU,T5,narrow,10:15,615,752.0,30.0,782.0,137.0,1598.0,12:32
2024-07-16,F0207,DL,2702,N330DX,ARR,MCO,JFK,T4,narrow,10:16,616,605.0,10.0,595.0,-11.0,944.0,
2024-07-16,F0208,9E,5287,N678CA,DEP,JFK,BTV,T4,narrow,10:20,620,610.0,22.0,632.0,-10.0,266.0,10:10
2024-07-16,F0209,B6,1613,N946JL,DEP,JFK,LAS,T5,narrow,10:20,620,621.0,15.0,636.0,1.0,2248.0,10:21
2024-07-16,F0210,YX,4367,N126HQ,ARR,PIT,JFK,T8,narrow,10:29,629,611.0,14.0,597.0,-18.0,340.0,
2024-07-16,F0211,OO,3863,N317SY,ARR,ORD,JFK,T4,narrow,10:29,629,647.0,10.0,637.0,18.0,740.0,
2024-07-16,F0212,OO,4089,N311SY,ARR,BNA,JFK,T4,narrow,10:30,630,623.0,6.0,617.0,-7.0,765.0,
2024-07-16,F0213,9E,5044,N181PQ,ARR,CVG,JFK,T4,narrow,10:30,630,634.0,13.0,621.0,4.0,589.0,
2024-07-16,F0214,DL,268,N1201P,DEP,JFK,HNL,T4,narrow,10:30,630,624.0,19.0,643.0,-6.0,4983.0,10:24
2024-07-16,F0215,AA,315,N976AN,ARR,MIA,JFK,T8,narrow,10:34,634,618.0,16.0,602.0,-16.0,1089.0,
2024-07-16,F0216,B6,2786,N3123J,ARR,RDU,JFK,T5,narrow,10:35,635,639.0,5.0,634.0,4.0,427.0,
2024-07-16,F0217,YX,4515,N135HQ,DEP,JFK,BNA,T8,narrow,10:40,640,632.0,15.0,647.0,-8.0,765.0,10:32
2024-07-16,F0218,B6,947,N715JB,DEP,JFK,BZN,T5,narrow,10:45,645,650.0,19.0,669.0,5.0,1902.0,10:50
2024-07-16,F0219,DL,2744,N117DU,ARR,MSP,JFK,T4,narrow,10:45,645,625.0,7.0,618.0,-20.0,1029.0,
2024-07-16,F0220,B6,83,N529JB,DEP,JFK,MCO,T5,narrow,10:50,650,650.0,17.0,667.0,0.0,944.0,10:50
2024-07-16,F0221,OO,4073,N614CZ,ARR,MKE,JFK,T4,narrow,10:55,655,678.0,6.0,672.0,23.0,745.0,
2024-07-16,F0222,B6,1401,N591JB,DEP,JFK,FLL,T5,narrow,10:59,659,653.0,20.0,673.0,-6.0,1069.0,10:53
2024-07-16,F0223,AA,688,N986NN,DEP,JFK,MIA,T8,narrow,10:59,659,654.0,18.0,672.0,-5.0,1089.0,10:54
2024-07-16,F0224,B6,407,N258JB,ARR,PWM,JFK,T5,narrow,11:00,660,634.0,7.0,627.0,-26.0,273.0,
2024-07-16,F0225,AA,2287,N9026C,ARR,AUS,JFK,T8,narrow,11:00,660,650.0,11.0,639.0,-10.0,1521.0,
2024-07-16,F0226,AA,255,N102NN,DEP,JFK,LAX,T8,narrow,11:00,660,654.0,20.0,674.0,-6.0,2475.0,10:54
2024-07-16,F0227,B6,523,N923JB,DEP,JFK,LAX,T5,narrow,11:00,660,654.0,17.0,671.0,-6.0,2475.0,10:54
2024-07-16,F0228,B6,2204,N999JQ,ARR,SJU,JFK,T5,narrow,11:02,662,647.0,11.0,636.0,-15.0,1598.0,
2024-07-16,F0229,YX,4808,N103HQ,ARR,CMH,JFK,T8,narrow,11:05,665,654.0,12.0,642.0,-11.0,483.0,
2024-07-16,F0230,F9,3545,N629FR,DEP,JFK,SJU,T4,narrow,11:08,668,679.0,22.0,701.0,11.0,1598.0,11:19
2024-07-16,F0231,DL,1854,N826DN,ARR,SJU,JFK,T4,narrow,11:09,669,648.0,8.0,640.0,-21.0,1598.0,
2024-07-16,F0232,DL,1514,N877DN,DEP,JFK,MIA,T4,narrow,11:10,670,690.0,29.0,719.0,20.0,1089.0,11:30
2024-07-16,F0233,DL,1034,N859NW,ARR,ATL,JFK,T4,narrow,11:14,674,658.0,5.0,653.0,-16.0,760.0,
2024-07-16,F0234,DL,680,N717TW,DEP,JFK,SFO,T4,narrow,11:15,675,669.0,14.0,683.0,-6.0,2586.0,11:09
2024-07-16,F0235,DL,305,N333DX,DEP,JFK,FLL,T4,narrow,11:19,679,678.0,15.0,693.0,-1.0,1069.0,11:18
2024-07-16,F0236,OO,3990,N311SY,DEP,JFK,IAD,T4,narrow,11:20,680,698.0,21.0,719.0,18.0,228.0,11:38
2024-07-16,F0237,9E,5070,N181PQ,DEP,JFK,CLT,T4,narrow,11:20,680,679.0,38.0,717.0,-1.0,541.0,11:19
2024-07-16,F0238,B6,2417,N3185J,ARR,BOS,JFK,T5,narrow,11:22,682,680.0,6.0,674.0,-2.0,187.0,
2024-07-16,F0239,DL,337,N519DT,DEP,JFK,SEA,T4,narrow,11:25,685,683.0,21.0,704.0,-2.0,2422.0,11:23
2024-07-16,F0240,DL,2090,N330DX,DEP,JFK,MCO,T4,narrow,11:26,686,682.0,23.0,705.0,-4.0,944.0,11:22
2024-07-16,F0241,DL,1250,N388DA,DEP,JFK,AUS,T4,narrow,11:26,686,687.0,22.0,709.0,1.0,1521.0,11:27
2024-07-16,F0242,B6,1074,N3162J,ARR,BNA,JFK,T5,narrow,11:28,688,664.0,6.0,658.0,-24.0,765.0,
2024-07-16,F0243,AA,2643,N976AN,DEP,JFK,CLT,T8,narrow,11:29,689,688.0,26.0,714.0,-1.0,541.0,11:28
2024-07-16,F0244,B6,520,N3125J,ARR,ATL,JFK,T5,narrow,11:30,690,815.0,8.0,807.0,125.0,760.0,
2024-07-16,F0245,OO,3730,N317SY,DEP,JFK,ORD,T4,narrow,11:30,690,684.0,29.0,713.0,-6.0,740.0,11:24
2024-07-16,F0246,DL,917,N512DE,DEP,JFK,SLC,T4,narrow,11:30,690,686.0,23.0,709.0,-4.0,1990.0,11:26
2024-07-16,F0247,DL,807,N577DN,DEP,JFK,LAS,T4,narrow,11:30,690,711.0,23.0,734.0,21.0,2248.0,11:51
2024-07-16,F0248,DL,773,N171DN,DEP,JFK,LAX,T4,narrow,11:30,690,685.0,25.0,710.0,-5.0,2475.0,11:25
2024-07-16,F0249,B6,718,N3123J,DEP,JFK,BOS,T5,narrow,11:30,690,708.0,20.0,728.0,18.0,187.0,11:48
2024-07-16,F0250,YX,4322,N432YX,ARR,CVG,JFK,T8,narrow,11:30,690,678.0,13.0,665.0,-12.0,589.0,
2024-07-16,F0251,B6,602,N563JB,ARR,FLL,JFK,T5,narrow,11:33,693,748.0,7.0,741.0,55.0,1069.0,
2024-07-16,F0252,B6,1338,N258JB,DEP,JFK,MVY,T5,narrow,11:35,695,682.0,20.0,702.0,-13.0,173.0,11:22
2024-07-16,F0253,9E,5009,N348PQ,ARR,RDU,JFK,T4,narrow,11:39,699,687.0,5.0,682.0,-12.0,427.0,
2024-07-16,F0254,DL,2414,N117DU,DEP,JFK,MSP,T4,narrow,11:40,700,695.0,26.0,721.0,-5.0,1029.0,11:35
2024-07-16,F0255,AA,682,N329SL,DEP,JFK,MIA,T8,narrow,11:42,702,701.0,25.0,726.0,-1.0,1089.0,11:41
2024-07-16,F0256,AS,23,N267AK,DEP,JFK,SEA,T7,narrow,11:45,705,703.0,27.0,730.0,-2.0,2422.0,11:43
2024-07-16,F0257,AS,19,N440AS,DEP,JFK,PDX,T7,narrow,11:45,705,699.0,26.0,725.0,-6.0,2454.0,11:39
2024-07-16,F0258,YX,5720,N225JQ,ARR,BOS,JFK,T8,narrow,12:00,720,712.0,11.0,701.0,-8.0,187.0,
2024-07-16,F0259,YX,4369,N108HQ,ARR,BOS,JFK,T8,narrow,12:00,720,713.0,15.0,698.0,-7.0,187.0,
2024-07-16,F0260,YX,4687,N418YX,DEP,JFK,ORH,T8,narrow,12:00,720,811.0,14.0,825.0,91.0,150.0,13:31
2024-07-16,F0261,OO,3763,N614CZ,DEP,JFK,MKE,T4,narrow,12:00,720,722.0,19.0,741.0,2.0,745.0,12:02
2024-07-16,F0262,YX,4353,N103HQ,DEP,JFK,IND,T8,narrow,12:00,720,710.0,23.0,733.0,-10.0,665.0,11:50
2024-07-16,F0263,B6,404,N952JB,ARR,SJU,JFK,T5,narrow,12:00,720,712.0,10.0,702.0,-8.0,1598.0,
2024-07-16,F0264,YX,5596,N216JQ,ARR,RIC,JFK,T8,narrow,12:00,720,869.0,15.0,854.0,149.0,288.0,
2024-07-16,F0265,B6,503,N999JQ,DEP,JFK,SJU,T5,narrow,12:02,722,716.0,19.0,735.0,-6.0,1598.0,11:56
2024-07-16,F0266,9E,4946,N294PQ,ARR,DTW,JFK,T4,narrow,12:03,723,707.0,11.0,696.0,-16.0,509.0,
2024-07-16,F0267,AA,18,N341SV,ARR,MIA,JFK,T8,narrow,12:04,724,688.0,8.0,680.0,-36.0,1089.0,
2024-07-16,F0268,YX,4378,N432YX,DEP,JFK,RDU,T8,narrow,12:10,730,723.0,17.0,740.0,-7.0,427.0,12:03
2024-07-16,F0269,B6,92,N283JB,ARR,ACK,JFK,T5,narrow,12:13,733,714.0,9.0,705.0,-19.0,199.0,
2024-07-16,F0270,DL,1411,N334NW,ARR,AUS,JFK,T4,narrow,12:13,733,790.0,14.0,776.0,57.0,1521.0,
2024-07-16,F0271,B6,2719,N3162J,DEP,JFK,ATL,T5,narrow,12:15,735,733.0,17.0,750.0,-2.0,760.0,12:13
2024-07-16,F0272,9E,5436,N325PQ,ARR,SYR,JFK,T4,narrow,12:16,736,727.0,6.0,721.0,-9.0,209.0,
2024-07-16,F0273,B6,1054,N3189J,ARR,PBI,JFK,T5,narrow,12:19,739,794.0,15.0,779.0,55.0,1028.0,
2024-07-16,F0274,DL,454,N121DU,ARR,DFW,JFK,T4,narrow,12:24,744,729.0,6.0,723.0,-15.0,1391.0,
2024-07-16,F0275,DL,1961,N826DN,DEP,JFK,SJU,T4,narrow,12:25,745,743.0,12.0,755.0,-2.0,1598.0,12:23
2024-07-16,F0276,9E,5072,N348PQ,DEP,JFK,RDU,T4,narrow,12:29,749,749.0,32.0,781.0,0.0,427.0,12:29
2024-07-16,F0277,9E,5223,N306PQ,ARR,BUF,JFK,T4,narrow,12:29,749,745.0,5.0,740.0,-4.0,301.0,
2024-07-16,F0278,B6,1273,N3185J,DEP,JFK,CHS,T5,narrow,12:29,749,749.0,28.0,777.0,0.0,636.0,12:29
2024-07-16,F0279,DL,336,N517DN,ARR,DEN,JFK,T4,narrow,12:29,749,726.0,9.0,717.0,-23.0,1626.0,
2024-07-16,F0280,DL,2342,N859NW,DEP,JFK,ATL,T4,narrow,12:29,749,778.0,22.0,800.0,29.0,760.0,12:58
2024-07-16,F0281,B6,1584,N535JB,ARR,MCO,JFK,T5,narrow,12:30,750,799.0,10.0,789.0,49.0,944.0,
2024-07-16,F0282,B6,285,N3125J,DEP,JFK,RDU,T5,narrow,12:30,750,878.0,24.0,902.0,128.0,427.0,14:38
2024-07-16,F0283,YX,4300,N108HQ,DEP,JFK,CLE,T8,narrow,12:40,760,754.0,24.0,778.0,-6.0,425.0,12:34
2024-07-16,F0284,B6,1901,N3132J,ARR,BUF,JFK,T5,narrow,12:43,763,755.0,7.0,748.0,-8.0,301.0,
2024-07-16,F0285,9E,5294,N133EV,ARR,RDU,JFK,T4,narrow,12:45,765,771.0,20.0,751.0,6.0,427.0,
2024-07-16,F0286,B6,1002,N603JB,ARR,FLL,JFK,T5,narrow,12:47,767,745.0,8.0,737.0,-22.0,1069.0,
2024-07-16,F0287,9E,4826,N934XJ,ARR,CLT,JFK,T4,narrow,12:48,768,753.0,7.0,746.0,-15.0,541.0,
2024-07-16,F0288,B6,342,N712JB,ARR,SAV,JFK,T5,narrow,12:49,769,754.0,5.0,749.0,-15.0,718.0,
2024-07-16,F0289,YX,5836,N225JQ,DEP,JFK,ACK,T8,narrow,12:50,770,762.0,23.0,785.0,-8.0,199.0,12:42
2024-07-16,F0290,YX,5828,N216JQ,DEP,JFK,MVY,T8,narrow,12:50,770,900.0,19.0,919.0,130.0,173.0,15:00
2024-07-16,F0291,9E,5228,N907XJ,ARR,CLE,JFK,T4,narrow,12:53,773,766.0,7.0,759.0,-7.0,425.0,
2024-07-16,F0292,9E,5095,N294PQ,DEP,JFK,DTW,T4,narrow,12:53,773,766.0,18.0,784.0,-7.0,509.0,12:46
2024-07-16,F0293,B6,295,N570JB,DEP,JFK,AUS,T5,narrow,12:55,775,789.0,13.0,802.0,14.0,1521.0,13:09
2024-07-16,F0294,OO,3950,N261SY,ARR,IAD,JFK,T4,narrow,12:57,777,763.0,7.0,756.0,-14.0,228.0,
2024-07-16,F0295,B6,678,N3077J,ARR,JAX,JFK,T5,narrow,12:59,779,784.0,9.0,775.0,5.0,828.0,
2024-07-16,F0296,B6,1274,N3157J,ARR,CHS,JFK,T5,narrow,12:59,779,808.0,12.0,796.0,29.0,636.0,
2024-07-16,F0297,AA,2829,N341SV,DEP,JFK,PHX,T8,narrow,12:59,779,778.0,20.0,798.0,-1.0,2153.0,12:58
2024-07-16,F0298,B6,126,N547JB,ARR,TPA,JFK,T5,narrow,12:59,779,784.0,11.0,773.0,5.0,1005.0,
2024-07-16,F0299,9E,4829,N186PQ,ARR,JAX,JFK,T4,narrow,12:59,779,768.0,4.0,764.0,-11.0,828.0,
2024-07-16,F0300,9E,5015,N181GJ,ARR,CHS,JFK,T4,narrow,12:59,779,792.0,10.0,782.0,13.0,636.0,
2024-07-16,F0301,B6,1515,N945JT,DEP,JFK,SFO,T5,narrow,13:00,780,779.0,16.0,795.0,-1.0,2586.0,12:59
2024-07-16,F0302,AS,15,N971AK,DEP,JFK,SFO,T7,narrow,13:00,780,773.0,24.0,797.0,-7.0,2586.0,12:53
2024-07-16,F0303,B6,186,N3189J,DEP,JFK,ROC,T5,narrow,13:04,784,861.0,31.0,892.0,77.0,264.0,14:21
2024-07-16,F0304,B6,2516,N283JB,DEP,JFK,HYA,T5,narrow,13:05,785,789.0,16.0,805.0,4.0,196.0,13:09
2024-07-16,F0305,9E,5315,N325PQ,DEP,JFK,ITH,T4,narrow,13:06,786,782.0,18.0,800.0,-4.0,189.0,13:02
2024-07-16,F0306,B6,1530,N809JB,ARR,RSW,JFK,T5,narrow,13:09,789,768.0,6.0,762.0,-21.0,1074.0,
2024-07-16,F0307,B6,217,N337JB,ARR,BOS,JFK,T5,narrow,13:10,790,785.0,6.0,779.0,-5.0,187.0,
2024-07-16,F0308,9E,5207,N928XJ,ARR,SAV,JFK,T4,narrow,13:14,794,802.0,10.0,792.0,8.0,718.0,
2024-07-16,F0309,YX,4588,N418YX,ARR,CLE,JFK,T8,narrow,13:15,795,779.0,11.0,768.0,-16.0,425.0,
2024-07-16,F0310,DL,1167,N334NW,DEP,JFK,AUS,T4,narrow,13:18,798,858.0,36.0,894.0,60.0,1521.0,14:18
2024-07-16,F0311,9E,5296,N306PQ,DEP,JFK,BUF,T4,narrow,13:19,799,794.0,17.0,811.0,-5.0,301.0,13:14
2024-07-16,F0312,DL,2466,N324NB,ARR,ATL,JFK,T4,narrow,13:20,800,794.0,10.0,784.0,-6.0,760.0,
2024-07-16,F0313,YX,5838,N207JQ,ARR,DCA,JFK,T8,narrow,13:22,802,798.0,8.0,790.0,-4.0,213.0,
2024-07-16,F0314,9E,5330,N131EV,ARR,ROC,JFK,T4,narrow,13:22,802,792.0,12.0,780.0,-10.0,264.0,
2024-07-16,F0315,AA,820,N844NN,ARR,DFW,JFK,T8,narrow,13:29,809,786.0,17.0,769.0,-23.0,1391.0,
2024-07-16,F0316,AA,2812,N126UW,ARR,CLT,JFK,T8,narrow,13:29,809,888.0,13.0,875.0,79.0,541.0,
2024-07-16,F0317,YX,4395,N130HQ,DEP,JFK,CVG,T8,narrow,13:29,809,1019.0,74.0,1093.0,210.0,589.0,16:59
2024-07-16,F0318,DL,1035,N121DU,DEP,JFK,JAX,T4,narrow,13:30,810,823.0,41.0,864.0,13.0,828.0,13:43
2024-07-16,F0319,B6,679,N3077J,DEP,JFK,MKE,T5,narrow,13:30,810,840.0,36.0,876.0,30.0,745.0,14:00
2024-07-16,F0320,9E,5370,N183GJ,ARR,ORF,JFK,T4,narrow,13:33,813,903.0,14.0,889.0,90.0,290.0,
2024-07-16,F0321,9E,5328,N133EV,DEP,JFK,SYR,T4,narrow,13:35,815,809.0,19.0,828.0,-6.0,209.0,13:29
2024-07-16,F0322,B6,164,N3112J,ARR,SRQ,JFK,T5,narrow,13:35,815,812.0,8.0,804.0,-3.0,1041.0,
2024-07-16,F0323,9E,5405,N934XJ,DEP,JFK,PWM,T4,narrow,13:38,818,814.0,15.0,829.0,-4.0,273.0,13:34
2024-07-16,F0324,B6,2592,N954JB,ARR,MIA,JFK,T5,narrow,13:44,824,808.0,5.0,803.0,-16.0,1089.0,
2024-07-16,F0325,9E,5395,N907XJ,DEP,JFK,ORF,T4,narrow,13:45,825,824.0,61.0,885.0,-1.0,290.0,13:44
2024-07-16,F0326,YX,4712,N109HQ,ARR,BNA,JFK,T8,narrow,13:45,825,806.0,13.0,793.0,-19.0,765.0,
2024-07-16,F0327,DL,2049,N370DN,ARR,MCO,JFK,T4,narrow,13:48,828,815.0,5.0,810.0,-13.0,944.0,
2024-07-16,F0328,DL,2042,N818DA,ARR,TPA,JFK,T4,narrow,13:49,829,817.0,4.0,813.0,-12.0,1005.0,
2024-07-16,F0329,9E,5096,N228PQ,ARR,CVG,JFK,T4,narrow,13:49,829,814.0,5.0,809.0,-15.0,589.0,
2024-07-16,F0330,B6,906,N3145J,ARR,ORD,JFK,T5,narrow,13:50,830,817.0,6.0,811.0,-13.0,740.0,
2024-07-16,F0331,YX,5799,N223JQ,ARR,ORD,JFK,T8,narrow,13:50,830,859.0,31.0,828.0,29.0,740.0,
2024-07-16,F0332,9E,5287,N678CA,ARR,BTV,JFK,T4,narrow,13:53,833,819.0,5.0,814.0,-14.0,266.0,
2024-07-16,F0333,DL,747,N188DN,DEP,JFK,LAX,T4,narrow,13:55,835,834.0,27.0,861.0,-1.0,2475.0,13:54
2024-07-16,F0334,YX,4765,N403YX,ARR,RDU,JFK,T8,narrow,13:57,837,866.0,11.0,855.0,29.0,427.0,
2024-07-16,F0335,B6,53,N3132J,DEP,JFK,PBI,T5,narrow,13:59,839,897.0,17.0,914.0,58.0,1028.0,14:57
2024-07-16,F0336,9E,4910,N929XJ,ARR,MCI,JFK,T4,narrow,13:59,839,839.0,9.0,830.0,0.0,1113.0,
2024-07-16,F0337,DL,2974,N393DN,ARR,FLL,JFK,T4,narrow,13:59,839,845.0,10.0,835.0,6.0,1069.0,
2024-07-16,F0338,9E,5305,N186PQ,DEP,JFK,SAV,T4,narrow,14:00,840,836.0,57.0,893.0,-4.0,718.0,13:56
2024-07-16,F0339,B6,821,N3157J,DEP,JFK,RSW,T5,narrow,14:00,840,914.0,28.0,942.0,74.0,1074.0,15:14
2024-07-16,F0340,B6,218,N337JB,DEP,JFK,BOS,T5,narrow,14:00,840,835.0,37.0,872.0,-5.0,187.0,13:55
2024-07-16,F0341,9E,5086,N297PQ,ARR,PIT,JFK,T4,narrow,14:00,840,825.0,6.0,819.0,-15.0,340.0,
2024-07-16,F0342,YX,4551,N439YX,ARR,DCA,JFK,T8,narrow,14:02,842,865.0,8.0,857.0,23.0,213.0,
2024-07-16,F0343,9E,5200,N928XJ,DEP,JFK,CHS,T4,narrow,14:04,844,843.0,35.0,878.0,-1.0,636.0,14:03
2024-07-16,F0344,DL,2018,N3746H,ARR,PBI,JFK,T4,narrow,14:08,848,859.0,9.0,850.0,11.0,1028.0,
2024-07-16,F0345,YX,4734,N113HQ,DEP,JFK,PIT,T8,narrow,14:10,850,1065.0,83.0,1148.0,215.0,340.0,17:45
2024-07-16,F0346,9E,4995,N131EV,DEP,JFK,PIT,T4,narrow,14:12,852,847.0,48.0,895.0,-5.0,340.0,14:07
2024-07-16,F0347,B6,82,N599JB,ARR,IAH,JFK,T5,narrow,14:13,853,836.0,7.0,829.0,-17.0,1417.0,
2024-07-16,F0348,DL,546,N526DE,ARR,PHX,JFK,T4,narrow,14:14,854,836.0,14.0,822.0,-18.0,2153.0,
2024-07-16,F0349,YX,5655,N207JQ,DEP,JFK,BOS,T8,narrow,14:25,865,870.0,30.0,900.0,5.0,187.0,14:30
2024-07-16,F0350,B6,2824,N2105J,ARR,LAX,JFK,T5,narrow,14:25,865,852.0,12.0,840.0,-13.0,2475.0,
2024-07-16,F0351,B6,2993,N913JB,DEP,JFK,MIA,T5,narrow,14:25,865,1003.0,21.0,1024.0,138.0,1089.0,16:43
2024-07-16,F0352,DL,1528,N885DN,ARR,MIA,JFK,T4,narrow,14:28,868,854.0,8.0,846.0,-14.0,1089.0,
2024-07-16,F0353,YX,5649,N218JQ,ARR,CMH,JFK,T8,narrow,14:30,870,857.0,13.0,844.0,-13.0,483.0,
2024-07-16,F0354,YX,4315,N106HQ,ARR,CMH,JFK,T8,narrow,14:30,870,859.0,14.0,845.0,-11.0,483.0,
2024-07-16,F0355,B6,2902,N3112J,DEP,JFK,BUF,T5,narrow,14:30,870,878.0,25.0,903.0,8.0,301.0,14:38
2024-07-16,F0356,9E,5028,N929XJ,DEP,JFK,RDU,T4,narrow,14:30,870,892.0,24.0,916.0,22.0,427.0,14:52
2024-07-16,F0357,OO,4015,N261SY,DEP,JFK,BNA,T4,narrow,14:30,870,870.0,29.0,899.0,0.0,765.0,14:30
2024-07-16,F0358,DL,2430,N373DA,ARR,RSW,JFK,T4,narrow,14:31,871,851.0,12.0,839.0,-20.0,1074.0,
2024-07-16,F0359,DL,2380,N858DZ,ARR,ATL,JFK,T4,narrow,14:34,874,867.0,14.0,853.0,-7.0,760.0,
2024-07-16,F0360,AA,1585,N844NN,DEP,JFK,DFW,T8,narrow,14:35,875,871.0,25.0,896.0,-4.0,1391.0,14:31
2024-07-16,F0361,DL,934,N830MH,ARR,LAX,JFK,T4,narrow,14:35,875,847.0,11.0,836.0,-28.0,2475.0,
2024-07-16,F0362,B6,1677,N3145J,DEP,JFK,JAX,T5,narrow,14:35,875,889.0,20.0,909.0,14.0,828.0,14:49
2024-07-16,F0363,B6,1216,N985JT,ARR,SFO,JFK,T5,narrow,14:37,877,854.0,7.0,847.0,-23.0,2586.0,
2024-07-16,F0364,YX,4338,N128HQ,ARR,CVG,JFK,T8,narrow,14:38,878,879.0,22.0,857.0,1.0,589.0,
2024-07-16,F0365,9E,4976,N176PQ,ARR,IND,JFK,T4,narrow,14:39,879,860.0,6.0,854.0,-19.0,665.0,
2024-07-16,F0366,9E,5012,N228PQ,DEP,JFK,CVG,T4,narrow,14:39,879,875.0,25.0,900.0,-4.0,589.0,14:35
2024-07-16,F0367,B6,1339,N258JB,ARR,MVY,JFK,T5,narrow,14:40,880,856.0,7.0,849.0,-24.0,173.0,
2024-07-16,F0368,OO,4102,N244SY,ARR,BNA,JFK,T4,narrow,14:42,882,887.0,28.0,859.0,5.0,765.0,
2024-07-16,F0369,9E,4984,N678CA,DEP,JFK,IND,T4,narrow,14:43,883,877.0,29.0,906.0,-6.0,665.0,14:37
2024-07-16,F0370,AA,32,N116AN,ARR,LAX,JFK,T8,narrow,14:45,885,871.0,11.0,860.0,-14.0,2475.0,
2024-07-16,F0371,AA,332,N876NN,ARR,ORD,JFK,T8,narrow,14:45,885,879.0,11.0,868.0,-6.0,740.0,
2024-07-16,F0372,9E,5040,N297PQ,DEP,JFK,CLT,T4,narrow,14:50,890,885.0,28.0,913.0,-5.0,541.0,14:45
2024-07-16,F0373,B6,383,N954JB,DEP,JFK,MCO,T5,narrow,14:50,890,940.0,36.0,976.0,50.0,944.0,15:40
2024-07-16,F0374,AA,397,N126UW,DEP,JFK,CLT,T8,narrow,14:50,890,940.0,28.0,968.0,50.0,541.0,15:40
2024-07-16,F0375,9E,5408,N324PQ,DEP,JFK,MCI,T4,narrow,14:54,894,1014.0,82.0,1096.0,120.0,1113.0,16:54
2024-07-16,F0376,DL,451,N531DA,ARR,PDX,JFK,T4,narrow,14:55,895,873.0,12.0,861.0,-22.0,2454.0,
2024-07-16,F0377,9E,5308,N909XJ,DEP,JFK,BWI,T4,narrow,14:55,895,1010.0,55.0,1065.0,115.0,184.0,16:50
2024-07-16,F0378,DL,679,N722TW,DEP,JFK,SFO,T4,narrow,14:55,895,912.0,37.0,949.0,17.0,2586.0,15:12
2024-07-16,F0379,YX,4577,N128HQ,DEP,JFK,DCA,T8,narrow,14:55,895,909.0,21.0,930.0,14.0,213.0,15:09
2024-07-16,F0380,YX,5847,N219YX,ARR,BOS,JFK,T8,narrow,14:57,897,897.0,11.0,886.0,0.0,187.0,
2024-07-16,F0381,YX,4306,N112HQ,ARR,IND,JFK,T8,narrow,14:58,898,908.0,20.0,888.0,10.0,665.0,
2024-07-16,F0382,DL,1419,N370DN,DEP,JFK,FLL,T4,narrow,14:58,898,896.0,32.0,928.0,-2.0,1069.0,14:56
2024-07-16,F0383,DL,2170,N818DA,DEP,JFK,ATL,T4,narrow,14:59,899,901.0,19.0,920.0,2.0,760.0,15:01
2024-07-16,F0384,B6,125,N809JB,DEP,JFK,TPA,T5,narrow,14:59,899,904.0,21.0,925.0,5.0,1005.0,15:04
2024-07-16,F0385,AA,234,N109NN,ARR,SFO,JFK,T8,narrow,14:59,899,880.0,15.0,865.0,-19.0,2586.0,
2024-07-16,F0386,YX,4388,N109HQ,DEP,JFK,CLE,T8,narrow,14:59,899,892.0,15.0,907.0,-7.0,425.0,14:52
2024-07-16,F0387,AA,2622,N315PE,ARR,MIA,JFK,T8,narrow,14:59,899,894.0,10.0,884.0,-5.0,1089.0,
2024-07-16,F0388,B6,2223,N980JT,DEP,JFK,LAX,T5,narrow,15:00,900,891.0,20.0,911.0,-9.0,2475.0,14:51
2024-07-16,F0389,YX,4687,N418YX,ARR,ORH,JFK,T8,narrow,15:00,900,942.0,13.0,929.0,42.0,150.0,
2024-07-16,F0390,B6,176,N3142J,ARR,MSY,JFK,T5,narrow,15:05,905,907.0,16.0,891.0,2.0,1182.0,
2024-07-16,F0391,DL,1685,N393DN,DEP,JFK,MCO,T4,narrow,15:10,910,1167.0,70.0,1237.0,257.0,944.0,19:27
2024-07-16,F0392,YX,4658,N106HQ,DEP,JFK,RDU,T8,narrow,15:10,910,905.0,19.0,924.0,-5.0,427.0,15:05
