flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-08-16,F0207,DL,2475,N699DL,ARR,TPA,JFK,T4,narrow,10:05,605,,911,25.0,886,306.0,1005.0
2024-08-16,F0208,DL,1029,N1200K,DEP,JFK,ATL,T4,narrow,10:05,605,10:03,603,62.0,665,-2.0,760.0
2024-08-16,F0209,DL,2165,N368DN,ARR,FLL,JFK,T4,narrow,10:09,609,,620,18.0,602,11.0,1069.0
2024-08-16,F0210,B6,2123,N2169J,DEP,JFK,LAX,T5,narrow,10:10,610,10:07,607,33.0,640,-3.0,2475.0
2024-08-16,F0211,DL,2702,N367DN,ARR,MCO,JFK,T4,narrow,10:16,616,,603,15.0,588,-13.0,944.0
2024-08-16,F0212,B6,1613,N945JT,DEP,JFK,LAS,T5,narrow,10:20,620,10:10,610,35.0,645,-10.0,2248.0
2024-08-16,F0213,OO,3863,N315SY,ARR,ORD,JFK,T4,narrow,10:23,623,,649,11.0,638,26.0,740.0
2024-08-16,F0214,AA,682,N315SD,ARR,MIA,JFK,T8,narrow,10:29,629,,624,14.0,610,-5.0,1089.0
2024-08-16,F0215,YX,4348,N427YX,ARR,PIT,JFK,T8,narrow,10:29,629,,607,14.0,593,-22.0,340.0
2024-08-16,F0216,9E,5287,N297PQ,DEP,JFK,BTV,T4,narrow,10:30,630,10:25,625,33.0,658,-5.0,266.0
2024-08-16,F0217,OO,4089,N313SY,ARR,BNA,JFK,T4,narrow,10:30,630,,631,10.0,621,1.0,765.0
2024-08-16,F0218,B6,83,N805JB,DEP,JFK,MCO,T5,narrow,10:30,630,10:27,627,29.0,656,-3.0,944.0
2024-08-16,F0219,DL,268,N1603,DEP,JFK,HNL,T4,narrow,10:30,630,10:31,631,24.0,655,1.0,4983.0
2024-08-16,F0220,9E,5044,N309PQ,ARR,CVG,JFK,T4,narrow,10:30,630,,612,14.0,598,-18.0,589.0
2024-08-16,F0221,B6,2786,N3162J,ARR,RDU,JFK,T5,narrow,10:35,635,,622,10.0,612,-13.0,427.0
2024-08-16,F0222,YX,4362,N436YX,DEP,JFK,ORF,T8,narrow,10:40,640,10:31,631,29.0,660,-9.0,290.0
2024-08-16,F0223,DL,2744,N139DU,ARR,MSP,JFK,T4,narrow,10:45,645,,633,11.0,622,-12.0,1029.0
2024-08-16,F0224,YX,4808,N418YX,ARR,CMH,JFK,T8,narrow,10:52,652,,632,18.0,614,-20.0,483.0
2024-08-16,F0225,AA,688,N814NN,DEP,JFK,MIA,T8,narrow,10:55,655,10:49,649,19.0,668,-6.0,1089.0
2024-08-16,F0226,B6,1401,N715JB,DEP,JFK,FLL,T5,narrow,10:59,659,10:57,657,16.0,673,-2.0,1069.0
2024-08-16,F0227,OO,4073,N614CZ,ARR,MKE,JFK,T4,narrow,10:59,659,,659,10.0,649,0.0,745.0
2024-08-16,F0228,AA,33,N116AN,DEP,JFK,LAX,T8,narrow,11:00,660,10:55,655,17.0,672,-5.0,2475.0
2024-08-16,F0229,B6,2204,N999JQ,ARR,SJU,JFK,T5,narrow,11:01,661,,664,3.0,661,3.0,1598.0
2024-08-16,F0230,AA,2287,N4005X,ARR,AUS,JFK,T8,narrow,11:01,661,,726,20.0,706,65.0,1521.0
2024-08-16,F0231,F9,3545,N626FR,DEP,JFK,SJU,T4,narrow,11:08,668,10:59,659,20.0,679,-9.0,1598.0
2024-08-16,F0232,DL,1854,N883DN,ARR,SJU,JFK,T4,narrow,11:09,669,,661,7.0,654,-8.0,1598.0
2024-08-16,F0233,DL,1514,N875DN,DEP,JFK,MIA,T4,narrow,11:10,670,11:07,667,20.0,687,-3.0,1089.0
2024-08-16,F0234,OO,3990,N315SY,DEP,JFK,IAD,T4,narrow,11:13,673,11:27,687,40.0,727,14.0,228.0
2024-08-16,F0235,DL,1034,N809NW,ARR,ATL,JFK,T4,narrow,11:14,674,,663,11.0,652,-11.0,760.0
2024-08-16,F0236,B6,2417,N323JB,ARR,BOS,JFK,T5,narrow,11:14,674,,650,8.0,642,-24.0,187.0
2024-08-16,F0237,DL,680,N711ZX,DEP,JFK,SFO,T4,narrow,11:15,675,11:17,677,23.0,700,2.0,2586.0
2024-08-16,F0238,B6,523,N968JT,DEP,JFK,LAX,T5,narrow,11:15,675,11:06,666,17.0,683,-9.0,2475.0
2024-08-16,F0239,DL,305,N368DN,DEP,JFK,FLL,T4,narrow,11:19,679,11:22,682,28.0,710,3.0,1069.0
2024-08-16,F0240,9E,5070,N309PQ,DEP,JFK,CLT,T4,narrow,11:20,680,11:15,675,19.0,694,-5.0,541.0
2024-08-16,F0241,B6,407,N3195J,ARR,PWM,JFK,T5,narrow,11:25,685,,689,9.0,680,4.0,273.0
2024-08-16,F0242,DL,337,N502DX,DEP,JFK,SEA,T4,narrow,11:25,685,11:20,680,46.0,726,-5.0,2422.0
2024-08-16,F0243,YX,4322,N434YX,ARR,CVG,JFK,T8,narrow,11:27,687,,680,13.0,667,-7.0,589.0
2024-08-16,F0244,B6,1074,N3132J,ARR,BNA,JFK,T5,narrow,11:28,688,,675,10.0,665,-13.0,765.0
2024-08-16,F0245,AA,2643,N912NN,DEP,JFK,CLT,T8,narrow,11:29,689,11:28,688,24.0,712,-1.0,541.0
2024-08-16,F0246,B6,718,N3162J,DEP,JFK,BOS,T5,narrow,11:29,689,11:22,682,19.0,701,-7.0,187.0
2024-08-16,F0247,9E,5009,N930XJ,ARR,RDU,JFK,T4,narrow,11:29,689,,693,16.0,677,4.0,427.0
2024-08-16,F0248,DL,917,N529DT,DEP,JFK,SLC,T4,narrow,11:30,690,11:29,689,25.0,714,-1.0,1990.0
2024-08-16,F0249,OO,3730,N313SY,DEP,JFK,ORD,T4,narrow,11:30,690,11:29,689,36.0,725,-1.0,740.0
2024-08-16,F0250,DL,773,N174DN,DEP,JFK,LAX,T4,narrow,11:30,690,11:24,684,34.0,718,-6.0,2475.0
2024-08-16,F0251,B6,520,N3152J,ARR,ATL,JFK,T5,narrow,11:30,690,,677,8.0,669,-13.0,760.0
2024-08-16,F0252,DL,807,N534DT,DEP,JFK,LAS,T4,narrow,11:30,690,11:35,695,20.0,715,5.0,2248.0
2024-08-16,F0253,DL,2090,N302DN,DEP,JFK,MCO,T4,narrow,11:30,690,11:27,687,26.0,713,-3.0,944.0
2024-08-16,F0254,B6,602,N828JB,ARR,FLL,JFK,T5,narrow,11:32,692,,672,4.0,668,-20.0,1069.0
2024-08-16,F0255,DL,2414,N139DU,DEP,JFK,MSP,T4,narrow,11:40,700,11:36,696,33.0,729,-4.0,1029.0
2024-08-16,F0256,YX,4353,N427YX,DEP,JFK,IND,T8,narrow,11:45,705,11:34,694,26.0,720,-11.0,665.0
2024-08-16,F0257,AS,19,N248AK,DEP,JFK,PDX,T7,narrow,11:45,705,11:38,698,34.0,732,-7.0,2454.0
2024-08-16,F0258,AS,23,N423AS,DEP,JFK,SEA,T7,narrow,11:45,705,11:44,704,31.0,735,-1.0,2422.0
2024-08-16,F0259,YX,4357,N119HQ,ARR,BOS,JFK,T8,narrow,11:48,708,,691,13.0,678,-17.0,187.0
2024-08-16,F0260,YX,5596,N222JQ,ARR,RIC,JFK,T8,narrow,11:59,719,,722,15.0,707,3.0,288.0
2024-08-16,F0261,YX,5720,N207JQ,ARR,BOS,JFK,T8,narrow,12:00,720,,721,12.0,709,1.0,187.0
2024-08-16,F0262,YX,4687,N418YX,DEP,JFK,ORH,T8,narrow,12:00,720,11:48,708,28.0,736,-12.0,150.0
2024-08-16,F0263,OO,3763,N614CZ,DEP,JFK,MKE,T4,narrow,12:00,720,11:53,713,24.0,737,-7.0,745.0
2024-08-16,F0264,B6,1584,N662JB,ARR,MCO,JFK,T5,narrow,12:00,720,,741,10.0,731,21.0,944.0
2024-08-16,F0265,B6,1338,N323JB,DEP,JFK,MVY,T5,narrow,12:00,720,11:50,710,24.0,734,-10.0,173.0
2024-08-16,F0266,B6,404,N974JT,ARR,SJU,JFK,T5,narrow,12:00,720,,752,3.0,749,32.0,1598.0
2024-08-16,F0267,B6,2503,N999JQ,DEP,JFK,SJU,T5,narrow,12:02,722,12:12,732,16.0,748,10.0,1598.0
2024-08-16,F0268,9E,4946,N600LR,ARR,DTW,JFK,T4,narrow,12:03,723,,699,8.0,691,-24.0,509.0
2024-08-16,F0269,AA,1199,N335RT,ARR,MIA,JFK,T8,narrow,12:04,724,,723,12.0,711,-1.0,1089.0
2024-08-16,F0270,YX,4378,N434YX,DEP,JFK,RDU,T8,narrow,12:10,730,12:07,727,19.0,746,-3.0,427.0
2024-08-16,F0271,DL,1411,N368NW,ARR,AUS,JFK,T4,narrow,12:13,733,,718,8.0,710,-15.0,1521.0
2024-08-16,F0272,B6,92,N339JB,ARR,ACK,JFK,T5,narrow,12:13,733,,720,7.0,713,-13.0,199.0
2024-08-16,F0273,B6,2719,N3152J,DEP,JFK,ATL,T5,narrow,12:15,735,12:18,738,17.0,755,3.0,760.0
2024-08-16,F0274,9E,5436,N279PQ,ARR,SYR,JFK,T4,narrow,12:16,736,,726,10.0,716,-10.0,209.0
2024-08-16,F0275,B6,285,N3132J,DEP,JFK,RDU,T5,narrow,12:20,740,12:13,733,21.0,754,-7.0,427.0
2024-08-16,F0276,DL,454,N116DU,ARR,DFW,JFK,T4,narrow,12:24,744,,739,9.0,730,-5.0,1391.0
2024-08-16,F0277,DL,1961,N883DN,DEP,JFK,SJU,T4,narrow,12:25,745,12:17,737,14.0,751,-8.0,1598.0
2024-08-16,F0278,YX,4300,N119HQ,DEP,JFK,CLE,T8,narrow,12:28,748,12:19,739,33.0,772,-9.0,425.0
2024-08-16,F0279,DL,336,N510DE,ARR,DEN,JFK,T4,narrow,12:29,749,,727,13.0,714,-22.0,1626.0
2024-08-16,F0280,9E,5223,N903XJ,ARR,BUF,JFK,T4,narrow,12:29,749,,734,8.0,726,-15.0,301.0
2024-08-16,F0281,DL,2342,N426DZ,DEP,JFK,ATL,T4,narrow,12:29,749,12:27,747,23.0,770,-2.0,760.0
2024-08-16,F0282,9E,5072,N930XJ,DEP,JFK,RDU,T4,narrow,12:29,749,12:26,746,27.0,773,-3.0,427.0
2024-08-16,F0283,B6,1054,N2084J,ARR,PBI,JFK,T5,narrow,12:30,750,,725,6.0,719,-25.0,1028.0
2024-08-16,F0284,AA,1706,N315SD,DEP,JFK,MIA,T8,narrow,12:30,750,12:29,749,26.0,775,-1.0,1089.0
2024-08-16,F0285,B6,1901,N3156J,ARR,BUF,JFK,T5,narrow,12:43,763,,751,8.0,743,-12.0,301.0
2024-08-16,F0286,9E,4826,N296PQ,ARR,CLT,JFK,T4,narrow,12:44,764,,760,12.0,748,-4.0,541.0
2024-08-16,F0287,B6,217,N3185J,ARR,BOS,JFK,T5,narrow,12:44,764,,751,13.0,738,-13.0,187.0
2024-08-16,F0288,9E,5228,N325PQ,ARR,CLE,JFK,T4,narrow,12:44,764,,765,14.0,751,1.0,425.0
2024-08-16,F0289,9E,5294,N905XJ,ARR,RDU,JFK,T4,narrow,12:45,765,,751,10.0,741,-14.0,427.0
2024-08-16,F0290,B6,342,N508JL,ARR,SAV,JFK,T5,narrow,12:47,767,,746,10.0,736,-21.0,718.0
2024-08-16,F0291,YX,5836,N222JQ,DEP,JFK,ACK,T8,narrow,12:50,770,12:46,766,31.0,797,-4.0,199.0
2024-08-16,F0292,YX,5828,N207JQ,DEP,JFK,MVY,T8,narrow,12:50,770,12:45,765,28.0,793,-5.0,173.0
2024-08-16,F0293,B6,126,N3125J,ARR,TPA,JFK,T5,narrow,12:52,772,,749,9.0,740,-23.0,1005.0
2024-08-16,F0294,9E,5095,N600LR,DEP,JFK,DTW,T4,narrow,12:53,773,12:48,768,31.0,799,-5.0,509.0
2024-08-16,F0295,B6,1273,N3195J,DEP,JFK,CHS,T5,narrow,12:55,775,12:54,774,29.0,803,-1.0,636.0
2024-08-16,F0296,B6,295,N597JB,DEP,JFK,AUS,T5,narrow,12:55,775,12:54,774,24.0,798,-1.0,1521.0
2024-08-16,F0297,OO,3950,N240SY,ARR,IAD,JFK,T4,narrow,12:57,777,,870,8.0,862,93.0,228.0
2024-08-16,F0298,B6,1002,N2086J,ARR,FLL,JFK,T5,narrow,12:57,777,,782,10.0,772,5.0,1069.0
2024-08-16,F0299,B6,2384,N3118J,ARR,MCO,JFK,T5,narrow,12:58,778,,765,4.0,761,-13.0,944.0
2024-08-16,F0300,9E,5015,N932XJ,ARR,CHS,JFK,T4,narrow,12:59,779,,780,9.0,771,1.0,636.0
2024-08-16,F0301,AA,2610,N980UY,ARR,CLT,JFK,T8,narrow,12:59,779,,777,10.0,767,-2.0,541.0
2024-08-16,F0302,9E,4829,N308PQ,ARR,JAX,JFK,T4,narrow,12:59,779,,768,5.0,763,-11.0,828.0
2024-08-16,F0303,B6,678,N3077J,ARR,JAX,JFK,T5,narrow,12:59,779,,843,4.0,839,64.0,828.0
2024-08-16,F0304,AA,2829,N335RT,DEP,JFK,PHX,T8,narrow,12:59,779,12:57,777,29.0,806,-2.0,2153.0
2024-08-16,F0305,DL,2466,N727TW,ARR,ATL,JFK,T4,narrow,12:59,779,,769,5.0,764,-10.0,760.0
2024-08-16,F0306,B6,1515,N935JB,DEP,JFK,SFO,T5,narrow,13:00,780,12:49,769,44.0,813,-11.0,2586.0
2024-08-16,F0307,AS,15,N722AL,DEP,JFK,SFO,T7,narrow,13:00,780,12:59,779,28.0,807,-1.0,2586.0
2024-08-16,F0308,B6,2516,N339JB,DEP,JFK,HYA,T5,narrow,13:05,785,13:03,783,21.0,804,-2.0,196.0
2024-08-16,F0309,9E,5315,N279PQ,DEP,JFK,ITH,T4,narrow,13:06,786,13:00,780,36.0,816,-6.0,189.0
2024-08-16,F0310,B6,1530,N627JB,ARR,RSW,JFK,T5,narrow,13:11,791,,770,4.0,766,-21.0,1074.0
2024-08-16,F0311,9E,5207,N924XJ,ARR,SAV,JFK,T4,narrow,13:14,794,,789,7.0,782,-5.0,718.0
2024-08-16,F0312,B6,186,N998JE,DEP,JFK,ROC,T5,narrow,13:15,795,13:48,828,36.0,864,33.0,264.0
2024-08-16,F0313,YX,4588,N409YX,ARR,CLE,JFK,T8,narrow,13:15,795,,767,9.0,758,-28.0,425.0
2024-08-16,F0314,DL,1167,N368NW,DEP,JFK,AUS,T4,narrow,13:18,798,13:14,794,21.0,815,-4.0,1521.0
2024-08-16,F0315,9E,5296,N903XJ,DEP,JFK,BUF,T4,narrow,13:19,799,13:14,794,28.0,822,-5.0,301.0
2024-08-16,F0316,YX,5838,N241JQ,ARR,DCA,JFK,T8,narrow,13:22,802,,792,17.0,775,-10.0,213.0
2024-08-16,F0317,9E,5330,N921XJ,ARR,ROC,JFK,T4,narrow,13:22,802,,799,7.0,792,-3.0,264.0
2024-08-16,F0318,DL,1035,N116DU,DEP,JFK,JAX,T4,narrow,13:25,805,13:23,803,20.0,823,-2.0,828.0
2024-08-16,F0319,B6,906,N3023J,ARR,ORD,JFK,T5,narrow,13:28,808,,824,4.0,820,16.0,740.0
2024-08-16,F0320,YX,4712,N138HQ,ARR,BNA,JFK,T8,narrow,13:29,809,,805,10.0,795,-4.0,765.0
2024-08-16,F0321,9E,5370,N306PQ,ARR,ORF,JFK,T4,narrow,13:29,809,,900,32.0,868,91.0,290.0
2024-08-16,F0322,YX,4395,N445YX,DEP,JFK,CVG,T8,narrow,13:29,809,13:22,802,16.0,818,-7.0,589.0
2024-08-16,F0323,B6,679,N3185J,DEP,JFK,MKE,T5,narrow,13:29,809,13:24,804,20.0,824,-5.0,745.0
2024-08-16,F0324,AA,820,N313SB,ARR,DFW,JFK,T8,narrow,13:29,809,,809,10.0,799,0.0,1391.0
2024-08-16,F0325,B6,218,N3125J,DEP,JFK,BOS,T5,narrow,13:30,810,14:21,861,36.0,897,51.0,187.0
2024-08-16,F0326,B6,1274,N3102J,ARR,CHS,JFK,T5,narrow,13:31,811,,802,9.0,793,-9.0,636.0
2024-08-16,F0327,9E,5395,N325PQ,DEP,JFK,ORF,T4,narrow,13:34,814,13:29,809,24.0,833,-5.0,290.0
2024-08-16,F0328,9E,5405,N905XJ,DEP,JFK,PWM,T4,narrow,13:34,814,13:24,804,28.0,832,-10.0,273.0
2024-08-16,F0329,9E,5328,N296PQ,DEP,JFK,SYR,T4,narrow,13:35,815,13:28,808,26.0,834,-7.0,209.0
2024-08-16,F0330,DL,2018,N3751B,ARR,PBI,JFK,T4,narrow,13:40,820,,824,9.0,815,4.0,1028.0
2024-08-16,F0331,B6,2592,N956JT,ARR,MIA,JFK,T5,narrow,13:43,823,,812,3.0,809,-11.0,1089.0
2024-08-16,F0332,DL,2049,N513DA,ARR,MCO,JFK,T4,narrow,13:48,828,,821,20.0,801,-7.0,944.0
2024-08-16,F0333,DL,2042,N852DN,ARR,TPA,JFK,T4,narrow,13:49,829,,830,7.0,823,1.0,1005.0
2024-08-16,F0334,9E,5096,N313PQ,ARR,CVG,JFK,T4,narrow,13:49,829,,813,6.0,807,-16.0,589.0
2024-08-16,F0335,YX,5799,N225JQ,ARR,ORD,JFK,T8,narrow,13:50,830,,844,7.0,837,14.0,740.0
2024-08-16,F0336,B6,164,N3196J,ARR,SRQ,JFK,T5,narrow,13:50,830,,817,5.0,812,-13.0,1041.0
2024-08-16,F0337,YX,4765,N124HQ,ARR,RDU,JFK,T8,narrow,13:52,832,,903,10.0,893,71.0,427.0
2024-08-16,F0338,DL,747,N188DN,DEP,JFK,LAX,T4,narrow,13:55,835,13:55,835,37.0,872,0.0,2475.0
2024-08-16,F0339,YX,4551,N437YX,ARR,DCA,JFK,T8,narrow,13:57,837,,819,16.0,803,-18.0,213.0
2024-08-16,F0340,B6,3,N3156J,DEP,JFK,SJU,T5,narrow,13:59,839,14:08,848,56.0,904,9.0,1598.0
2024-08-16,F0341,9E,5086,N272PQ,ARR,PIT,JFK,T4,narrow,13:59,839,,821,10.0,811,-18.0,340.0
2024-08-16,F0342,9E,4910,N931XJ,ARR,MCI,JFK,T4,narrow,13:59,839,,832,5.0,827,-7.0,1113.0
2024-08-16,F0343,9E,5305,N308PQ,DEP,JFK,SAV,T4,narrow,13:59,839,13:51,831,35.0,866,-8.0,718.0
2024-08-16,F0344,9E,5287,N297PQ,ARR,BTV,JFK,T4,narrow,13:59,839,,843,18.0,825,4.0,266.0
2024-08-16,F0345,B6,53,N3077J,DEP,JFK,PBI,T5,narrow,13:59,839,15:03,903,29.0,932,64.0,1028.0
2024-08-16,F0346,B6,821,N3118J,DEP,JFK,RSW,T5,narrow,14:00,840,15:25,925,30.0,955,85.0,1074.0
2024-08-16,F0347,YX,4734,N409YX,DEP,JFK,PIT,T8,narrow,14:00,840,13:51,831,11.0,842,-9.0,340.0
2024-08-16,F0348,DL,2974,N312DN,ARR,FLL,JFK,T4,narrow,14:04,844,,842,7.0,835,-2.0,1069.0
2024-08-16,F0349,9E,5200,N924XJ,DEP,JFK,CHS,T4,narrow,14:04,844,14:00,840,35.0,875,-4.0,636.0
2024-08-16,F0350,YX,4315,N431YX,ARR,CMH,JFK,T8,narrow,14:12,852,,840,10.0,830,-12.0,483.0
2024-08-16,F0351,9E,4995,N921XJ,DEP,JFK,PIT,T4,narrow,14:12,852,14:06,846,45.0,891,-6.0,340.0
2024-08-16,F0352,B6,82,N587JB,ARR,IAH,JFK,T5,narrow,14:13,853,,857,6.0,851,4.0,1417.0
2024-08-16,F0353,DL,546,N527DE,ARR,PHX,JFK,T4,narrow,14:14,854,,823,7.0,816,-31.0,2153.0
2024-08-16,F0354,YX,5655,N241JQ,DEP,JFK,BOS,T8,narrow,14:25,865,14:21,861,45.0,906,-4.0,187.0
2024-08-16,F0355,B6,2993,N3102J,DEP,JFK,MIA,T5,narrow,14:25,865,14:26,866,68.0,934,1.0,1089.0
2024-08-16,F0356,DL,1528,N899DN,ARR,MIA,JFK,T4,narrow,14:28,868,,865,10.0,855,-3.0,1089.0
2024-08-16,F0357,YX,5649,N230JQ,ARR,CMH,JFK,T8,narrow,14:29,869,,840,7.0,833,-29.0,483.0
2024-08-16,F0358,B6,2824,N937JB,ARR,LAX,JFK,T5,narrow,14:29,869,,838,6.0,832,-31.0,2475.0
2024-08-16,F0359,B6,2902,N3023J,DEP,JFK,BUF,T5,narrow,14:30,870,14:54,894,21.0,915,24.0,301.0
2024-08-16,F0360,AA,2234,N313SB,DEP,JFK,DFW,T8,narrow,14:30,870,14:31,871,27.0,898,1.0,1391.0
2024-08-16,F0361,OO,4015,N240SY,DEP,JFK,BNA,T4,narrow,14:30,870,15:17,917,33.0,950,47.0,765.0
2024-08-16,F0362,9E,5028,N306PQ,DEP,JFK,RDU,T4,narrow,14:30,870,15:47,947,37.0,984,77.0,427.0
2024-08-16,F0363,YX,4338,N115HQ,ARR,CVG,JFK,T8,narrow,14:30,870,,853,9.0,844,-17.0,589.0
2024-08-16,F0364,DL,2430,N3773D,ARR,RSW,JFK,T4,narrow,14:31,871,,855,10.0,845,-16.0,1074.0
2024-08-16,F0365,DL,2380,N836DN,ARR,ATL,JFK,T4,narrow,14:34,874,,872,6.0,866,-2.0,760.0
2024-08-16,F0366,AA,397,N980UY,DEP,JFK,CLT,T8,narrow,14:35,875,14:32,872,27.0,899,-3.0,541.0
2024-08-16,F0367,DL,934,N175DN,ARR,LAX,JFK,T4,narrow,14:35,875,,849,6.0,843,-26.0,2475.0
2024-08-16,F0368,B6,1677,N3196J,DEP,JFK,JAX,T5,narrow,14:35,875,14:41,881,39.0,920,6.0,828.0
2024-08-16,F0369,B6,1216,N991JT,ARR,SFO,JFK,T5,narrow,14:37,877,,875,5.0,870,-2.0,2586.0
2024-08-16,F0370,9E,4976,N691CA,ARR,IND,JFK,T4,narrow,14:39,879,,882,25.0,857,3.0,665.0
2024-08-16,F0371,9E,5012,N313PQ,DEP,JFK,CVG,T4,narrow,14:39,879,14:35,875,30.0,905,-4.0,589.0
2024-08-16,F0372,AA,32,N106NN,ARR,LAX,JFK,T8,narrow,14:40,880,,829,7.0,822,-51.0,2475.0
2024-08-16,F0373,OO,4102,N260SY,ARR,BNA,JFK,T4,narrow,14:50,890,,891,10.0,881,1.0,765.0
2024-08-16,F0374,B6,383,N956JT,DEP,JFK,MCO,T5,narrow,14:50,890,14:57,897,32.0,929,7.0,944.0
2024-08-16,F0375,9E,4984,N297PQ,DEP,JFK,IND,T4,narrow,14:50,890,14:45,885,22.0,907,-5.0,665.0
2024-08-16,F0376,AA,332,N924AN,ARR,ORD,JFK,T8,narrow,14:50,890,,894,6.0,888,4.0,740.0
2024-08-16,F0377,YX,4306,N428YX,ARR,IND,JFK,T8,narrow,14:50,890,,884,6.0,878,-6.0,665.0
2024-08-16,F0378,9E,5040,N272PQ,DEP,JFK,CLT,T4,narrow,14:50,890,14:42,882,33.0,915,-8.0,541.0
2024-08-16,F0379,9E,5408,N147PQ,DEP,JFK,MCI,T4,narrow,14:54,894,14:49,889,33.0,922,-5.0,1113.0
2024-08-16,F0380,YX,4577,N431YX,DEP,JFK,DCA,T8,narrow,14:55,895,14:54,894,19.0,913,-1.0,213.0
2024-08-16,F0381,DL,679,N727TW,DEP,JFK,SFO,T4,narrow,14:55,895,14:54,894,20.0,914,-1.0,2586.0
2024-08-16,F0382,9E,5308,N931XJ,DEP,JFK,BWI,T4,narrow,14:55,895,14:52,892,34.0,926,-3.0,184.0
2024-08-16,F0383,YX,5847,N218JQ,ARR,BOS,JFK,T8,narrow,14:57,897,,914,43.0,871,17.0,187.0
2024-08-16,F0384,YX,4767,N138HQ,DEP,JFK,CMH,T8,narrow,14:57,897,15:03,903,30.0,933,6.0,483.0
2024-08-16,F0385,DL,1419,N367DN,DEP,JFK,FLL,T4,narrow,14:58,898,15:12,912,26.0,938,14.0,1069.0
2024-08-16,F0386,B6,1339,N323JB,ARR,MVY,JFK,T5,narrow,14:59,899,,904,27.0,877,5.0,173.0
2024-08-16,F0387,AA,234,N110AN,ARR,SFO,JFK,T8,narrow,14:59,899,,216,8.0,208,757.0,2586.0
2024-08-16,F0388,YX,4687,N418YX,ARR,ORH,JFK,T8,narrow,14:59,899,,870,14.0,856,-29.0,150.0
2024-08-16,F0389,AA,2622,N936NN,ARR,MIA,JFK,T8,narrow,14:59,899,,880,8.0,872,-19.0,1089.0
2024-08-16,F0390,B6,125,N587JB,DEP,JFK,TPA,T5,narrow,14:59,899,15:32,932,33.0,965,33.0,1005.0
2024-08-16,F0391,DL,2170,N852DN,DEP,JFK,ATL,T4,narrow,14:59,899,15:13,913,30.0,943,14.0,760.0
2024-08-16,F0392,B6,2223,N980JT,DEP,JFK,LAX,T5,narrow,15:00,900,15:10,910,36.0,946,10.0,2475.0
2024-08-16,F0393,B6,176,N3142J,ARR,MSY,JFK,T5,narrow,15:00,900,,894,15.0,879,-6.0,1182.0
2024-08-16,F0394,DL,1638,N3751B,DEP,JFK,PBI,T4,narrow,15:05,905,14:59,899,19.0,918,-6.0,1028.0
2024-08-16,F0395,YX,4391,N418YX,DEP,JFK,CLE,T8,narrow,15:10,910,15:06,906,25.0,931,-4.0,425.0
2024-08-16,F0396,YX,5659,N230JQ,DEP,JFK,CMH,T8,narrow,15:10,910,15:05,905,32.0,937,-5.0,483.0
2024-08-16,F0397,DL,1685,N312DN,DEP,JFK,MCO,T4,narrow,15:14,914,15:25,925,29.0,954,11.0,944.0
2024-08-16,F0398,YX,5783,N225JQ,DEP,JFK,ORD,T8,narrow,15:20,920,15:17,917,33.0,950,-3.0,740.0
2024-08-16,F0399,DL,740,N513DA,DEP,JFK,SEA,T4,narrow,15:25,925,15:20,920,36.0,956,-5.0,2422.0
2024-08-16,F0400,YX,4337,N115HQ,DEP,JFK,CVG,T8,narrow,15:25,925,15:15,915,45.0,960,-10.0,589.0
2024-08-16,F0401,YX,4658,N437YX,DEP,JFK,RDU,T8,narrow,15:25,925,15:42,942,31.0,973,17.0,427.0
2024-08-16,F0402,DL,510,N575DN,ARR,LAS,JFK,T4,narrow,15:25,925,,888,24.0,864,-37.0,2248.0
2024-08-16,F0403,AA,118,N107NN,ARR,LAX,JFK,T8,narrow,15:28,928,,890,6.0,884,-38.0,2475.0
2024-08-16,F0404,9E,4975,N691CA,DEP,JFK,CLE,T4,narrow,15:29,929,15:27,927,37.0,964,-2.0,425.0
2024-08-16,F0405,9E,5189,N929XJ,ARR,CLT,JFK,T4,narrow,15:29,929,,911,8.0,903,-18.0,541.0
2024-08-16,F0406,DL,367,N548DN,ARR,SAN,JFK,T4,narrow,15:29,929,,900,26.0,874,-29.0,2446.0
2024-08-16,F0407,DL,1368,N355NW,ARR,MSY,JFK,T4,narrow,15:29,929,,926,10.0,916,-3.0,1182.0
2024-08-16,F0408,YX,4449,N428YX,DEP,JFK,IND,T8,narrow,15:30,930,15:29,929,34.0,963,-1.0,665.0
2024-08-16,F0409,AA,2624,N905AN,ARR,CLT,JFK,T8,narrow,15:34,934,,985,8.0,977,51.0,541.0
2024-08-16,F0410,9E,5399,N582CA,ARR,PWM,JFK,T4,narrow,15:34,934,,918,9.0,909,-16.0,273.0
2024-08-16,F0411,AA,300,N106NN,DEP,JFK,LAX,T8,narrow,15:35,935,15:40,940,30.0,970,5.0,2475.0
2024-08-16,F0412,B6,2291,N323JB,DEP,JFK,ACK,T5,narrow,15:35,935,15:55,955,35.0,990,20.0,199.0
2024-08-16,F0413,DL,1438,N3773D,DEP,JFK,MIA,T4,narrow,15:36,936,15:30,930,39.0,969,-6.0,1089.0
2024-08-16,F0414,OO,3931,N260SY,DEP,JFK,IAD,T4,narrow,15:40,940,15:39,939,33.0,972,-1.0,228.0
