flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi,actual_time
2024-06-17,F0208,DL,2165,N333DX,ARR,FLL,JFK,T4,narrow,10:11,611,590,7.0,583,-21.0,1069.0,
2024-06-17,F0209,DL,2475,N3761R,ARR,TPA,JFK,T4,narrow,10:11,611,592,6.0,586,-19.0,1005.0,
2024-06-17,F0210,DL,2702,N328DN,ARR,MCO,JFK,T4,narrow,10:20,620,601,9.0,592,-19.0,944.0,
2024-06-17,F0211,B6,1613,N947JB,DEP,JFK,LAS,T5,narrow,10:20,620,628,23.0,651,8.0,2248.0,10:28
2024-06-17,F0212,OO,3863,N243SY,ARR,ORD,JFK,T4,narrow,10:29,629,640,9.0,631,11.0,740.0,
2024-06-17,F0213,YX,4367,N116HQ,ARR,PIT,JFK,T8,narrow,10:29,629,609,8.0,601,-20.0,340.0,
2024-06-17,F0214,AA,315,N920NN,ARR,MIA,JFK,T8,narrow,10:29,629,634,6.0,628,5.0,1089.0,
2024-06-17,F0215,B6,2503,N2029J,DEP,JFK,SJU,T5,narrow,10:30,630,669,21.0,690,39.0,1598.0,11:09
2024-06-17,F0216,DL,268,N169DZ,DEP,JFK,HNL,T4,narrow,10:30,630,628,16.0,644,-2.0,4983.0,10:28
2024-06-17,F0217,9E,5044,N349PQ,ARR,CVG,JFK,T4,narrow,10:30,630,619,7.0,612,-11.0,589.0,
2024-06-17,F0218,OO,3821,N613CZ,ARR,BNA,JFK,T4,narrow,10:32,632,629,6.0,623,-3.0,765.0,
2024-06-17,F0219,B6,2786,N3023J,ARR,RDU,JFK,T5,narrow,10:35,635,622,8.0,614,-13.0,427.0,
2024-06-17,F0220,YX,4515,N432YX,DEP,JFK,BNA,T8,narrow,10:40,640,643,15.0,658,3.0,765.0,10:43
2024-06-17,F0221,DL,2744,N116DU,ARR,MSP,JFK,T4,narrow,10:50,650,659,5.0,654,9.0,1029.0,
2024-06-17,F0222,YX,4808,N126HQ,ARR,CMH,JFK,T8,narrow,10:58,658,647,9.0,638,-11.0,483.0,
2024-06-17,F0223,OO,3814,N307SY,ARR,MKE,JFK,T4,narrow,10:58,658,635,6.0,629,-23.0,745.0,
2024-06-17,F0224,AA,688,N342SX,DEP,JFK,MIA,T8,narrow,10:59,659,656,17.0,673,-3.0,1089.0,10:56
2024-06-17,F0225,9E,5395,N601LR,DEP,JFK,ORF,T4,narrow,10:59,659,658,37.0,695,-1.0,290.0,10:58
2024-06-17,F0226,B6,83,N629JB,DEP,JFK,MCO,T5,narrow,11:00,660,694,32.0,726,34.0,944.0,11:34
2024-06-17,F0227,B6,1401,N607JB,DEP,JFK,FLL,T5,narrow,11:00,660,668,17.0,685,8.0,1069.0,11:08
2024-06-17,F0228,AA,2287,N8009T,ARR,AUS,JFK,T8,narrow,11:00,660,631,7.0,624,-29.0,1521.0,
2024-06-17,F0229,B6,407,N247JB,ARR,PWM,JFK,T5,narrow,11:00,660,643,7.0,636,-17.0,273.0,
2024-06-17,F0230,AA,255,N111ZM,DEP,JFK,LAX,T8,narrow,11:00,660,658,21.0,679,-2.0,2475.0,10:58
2024-06-17,F0231,B6,523,N2151J,DEP,JFK,LAX,T5,narrow,11:00,660,656,19.0,675,-4.0,2475.0,10:56
2024-06-17,F0232,DL,1854,N865DN,ARR,SJU,JFK,T4,narrow,11:01,661,640,7.0,633,-21.0,1598.0,
2024-06-17,F0233,B6,2204,N998JE,ARR,SJU,JFK,T5,narrow,11:02,662,684,13.0,671,22.0,1598.0,
2024-06-17,F0234,DL,1514,N908DN,DEP,JFK,MIA,T4,narrow,11:04,664,771,20.0,791,107.0,1089.0,12:51
2024-06-17,F0235,F9,3545,N620FR,DEP,JFK,SJU,T4,narrow,11:08,668,662,19.0,681,-6.0,1598.0,11:02
2024-06-17,F0236,DL,680,N723TW,DEP,JFK,SFO,T4,narrow,11:15,675,689,35.0,724,14.0,2586.0,11:29
2024-06-17,F0237,OO,3965,N613CZ,DEP,JFK,IAD,T4,narrow,11:19,679,674,30.0,704,-5.0,228.0,11:14
2024-06-17,F0238,DL,1034,N815DN,ARR,ATL,JFK,T4,narrow,11:19,679,670,5.0,665,-9.0,760.0,
2024-06-17,F0239,9E,5070,N349PQ,DEP,JFK,CLT,T4,narrow,11:20,680,671,25.0,696,-9.0,541.0,11:11
2024-06-17,F0240,DL,305,N333DX,DEP,JFK,FLL,T4,narrow,11:21,681,678,13.0,691,-3.0,1069.0,11:18
2024-06-17,F0241,B6,2417,N3162J,ARR,BOS,JFK,T5,narrow,11:22,682,692,7.0,685,10.0,187.0,
2024-06-17,F0242,YX,4322,N417YX,ARR,CVG,JFK,T8,narrow,11:24,684,667,9.0,658,-17.0,589.0,
2024-06-17,F0243,DL,1250,N3761R,DEP,JFK,AUS,T4,narrow,11:26,686,699,27.0,726,13.0,1521.0,11:39
2024-06-17,F0244,B6,1074,N3185J,ARR,BNA,JFK,T5,narrow,11:28,688,666,3.0,663,-22.0,765.0,
2024-06-17,F0245,9E,5294,N330PQ,ARR,RDU,JFK,T4,narrow,11:29,689,712,7.0,705,23.0,427.0,
2024-06-17,F0246,YX,4687,N116HQ,DEP,JFK,ORH,T8,narrow,11:29,689,679,21.0,700,-10.0,150.0,11:19
2024-06-17,F0247,AA,2643,N920NN,DEP,JFK,CLT,T8,narrow,11:29,689,693,25.0,718,4.0,541.0,11:33
2024-06-17,F0248,B6,718,N3023J,DEP,JFK,BOS,T5,narrow,11:29,689,687,29.0,716,-2.0,187.0,11:27
2024-06-17,F0249,OO,3730,N243SY,DEP,JFK,ORD,T4,narrow,11:29,689,688,30.0,718,-1.0,740.0,11:28
2024-06-17,F0250,DL,337,N526DE,DEP,JFK,SEA,T4,narrow,11:30,690,709,34.0,743,19.0,2422.0,11:49
2024-06-17,F0251,DL,2090,N328DN,DEP,JFK,MCO,T4,narrow,11:30,690,700,30.0,730,10.0,944.0,11:40
2024-06-17,F0252,DL,807,N513DA,DEP,JFK,LAS,T4,narrow,11:30,690,685,32.0,717,-5.0,2248.0,11:25
2024-06-17,F0253,B6,520,N3112J,ARR,ATL,JFK,T5,narrow,11:30,690,918,5.0,913,228.0,760.0,
2024-06-17,F0254,B6,602,N585JB,ARR,FLL,JFK,T5,narrow,11:32,692,692,10.0,682,0.0,1069.0,
2024-06-17,F0255,DL,917,N512DE,DEP,JFK,SLC,T4,narrow,11:33,693,697,32.0,729,4.0,1990.0,11:37
2024-06-17,F0256,B6,1338,N247JB,DEP,JFK,MVY,T5,narrow,11:35,695,686,28.0,714,-9.0,173.0,11:26
2024-06-17,F0257,YX,4353,N126HQ,DEP,JFK,IND,T8,narrow,11:45,705,697,36.0,733,-8.0,665.0,11:37
2024-06-17,F0258,DL,2414,N116DU,DEP,JFK,MSP,T4,narrow,11:45,705,705,33.0,738,0.0,1029.0,11:45
2024-06-17,F0259,AS,19,N297AK,DEP,JFK,PDX,T7,narrow,11:45,705,695,33.0,728,-10.0,2454.0,11:35
2024-06-17,F0260,AS,23,N277AK,DEP,JFK,SEA,T7,narrow,11:45,705,697,42.0,739,-8.0,2422.0,11:37
2024-06-17,F0261,YX,4369,N420YX,ARR,BOS,JFK,T8,narrow,11:49,709,699,18.0,681,-10.0,187.0,
2024-06-17,F0262,DL,773,N174DN,DEP,JFK,LAX,T4,narrow,11:55,715,713,28.0,741,-2.0,2475.0,11:53
2024-06-17,F0263,OO,3763,N307SY,DEP,JFK,MKE,T4,narrow,12:00,720,715,30.0,745,-5.0,745.0,11:55
2024-06-17,F0264,B6,404,N965JT,ARR,SJU,JFK,T5,narrow,12:00,720,716,3.0,713,-4.0,1598.0,
2024-06-17,F0265,YX,5720,N208JQ,ARR,BOS,JFK,T8,narrow,12:00,720,712,10.0,702,-8.0,187.0,
2024-06-17,F0266,YX,5856,N231JQ,ARR,RIC,JFK,T8,narrow,12:00,720,974,10.0,964,254.0,288.0,
2024-06-17,F0267,B6,503,N975JT,DEP,JFK,SJU,T5,narrow,12:02,722,750,18.0,768,28.0,1598.0,12:30
2024-06-17,F0268,AA,3002,N324RA,ARR,MIA,JFK,T8,narrow,12:04,724,699,8.0,691,-25.0,1089.0,
2024-06-17,F0269,DL,454,N119DU,ARR,DFW,JFK,T4,narrow,12:04,724,704,7.0,697,-20.0,1391.0,
2024-06-17,F0270,YX,4378,N417YX,DEP,JFK,RDU,T8,narrow,12:04,724,715,27.0,742,-9.0,427.0,11:55
2024-06-17,F0271,9E,5095,N324PQ,ARR,DTW,JFK,T4,narrow,12:09,729,736,10.0,726,7.0,509.0,
2024-06-17,F0272,9E,5436,N308PQ,ARR,SYR,JFK,T4,narrow,12:09,729,705,5.0,700,-24.0,209.0,
2024-06-17,F0273,YX,4588,N130HQ,ARR,CLE,JFK,T8,narrow,12:09,729,710,8.0,702,-19.0,425.0,
2024-06-17,F0274,DL,1411,N334NW,ARR,AUS,JFK,T4,narrow,12:09,729,773,6.0,767,44.0,1521.0,
2024-06-17,F0275,B6,92,N324JB,ARR,ACK,JFK,T5,narrow,12:13,733,724,9.0,715,-9.0,199.0,
2024-06-17,F0276,B6,285,N3149J,DEP,JFK,RDU,T5,narrow,12:15,735,862,26.0,888,127.0,427.0,14:22
2024-06-17,F0277,AA,3001,N851NN,DEP,JFK,MIA,T8,narrow,12:15,735,771,16.0,787,36.0,1089.0,12:51
2024-06-17,F0278,B6,2719,N3185J,DEP,JFK,ATL,T5,narrow,12:16,736,746,20.0,766,10.0,760.0,12:26
2024-06-17,F0279,B6,1054,N3139J,ARR,PBI,JFK,T5,narrow,12:19,739,729,4.0,725,-10.0,1028.0,
2024-06-17,F0280,9E,5072,N330PQ,DEP,JFK,RDU,T4,narrow,12:20,740,754,29.0,783,14.0,427.0,12:34
2024-06-17,F0281,DL,2342,N815DN,DEP,JFK,ATL,T4,narrow,12:29,749,746,16.0,762,-3.0,760.0,12:26
2024-06-17,F0282,DL,1961,N865DN,DEP,JFK,SJU,T4,narrow,12:29,749,742,17.0,759,-7.0,1598.0,12:22
2024-06-17,F0283,YX,4517,N420YX,DEP,JFK,BOS,T8,narrow,12:29,749,741,17.0,758,-8.0,187.0,12:21
2024-06-17,F0284,B6,1273,N3162J,DEP,JFK,CHS,T5,narrow,12:30,750,742,19.0,761,-8.0,636.0,12:22
2024-06-17,F0285,DL,336,N523DE,ARR,DEN,JFK,T4,narrow,12:30,750,744,9.0,735,-6.0,1626.0,
2024-06-17,F0286,B6,1584,N558JB,ARR,MCO,JFK,T5,narrow,12:38,758,733,5.0,728,-25.0,944.0,
2024-06-17,F0287,9E,5535,N928XJ,ARR,BUF,JFK,T4,narrow,12:40,760,758,7.0,751,-2.0,301.0,
2024-06-17,F0288,B6,1901,N3123J,ARR,BUF,JFK,T5,narrow,12:43,763,771,6.0,765,8.0,301.0,
2024-06-17,F0289,B6,342,N535JB,ARR,SAV,JFK,T5,narrow,12:44,764,739,6.0,733,-25.0,718.0,
2024-06-17,F0290,B6,217,N337JB,ARR,BOS,JFK,T5,narrow,12:45,765,762,3.0,759,-3.0,187.0,
2024-06-17,F0291,9E,5052,N695CA,ARR,CLT,JFK,T4,narrow,12:45,765,771,17.0,754,6.0,541.0,
2024-06-17,F0292,B6,1002,N2047J,ARR,FLL,JFK,T5,narrow,12:47,767,764,8.0,756,-3.0,1069.0,
2024-06-17,F0293,YX,4300,N130HQ,DEP,JFK,CLE,T8,narrow,12:49,769,763,18.0,781,-6.0,425.0,12:43
2024-06-17,F0294,YX,5843,N208JQ,DEP,JFK,MVY,T8,narrow,12:50,770,760,24.0,784,-10.0,173.0,12:40
2024-06-17,F0295,YX,5836,N878RW,DEP,JFK,ACK,T8,narrow,12:55,775,874,25.0,899,99.0,199.0,14:34
2024-06-17,F0296,B6,295,N585JB,DEP,JFK,AUS,T5,narrow,12:55,775,774,26.0,800,-1.0,1521.0,12:54
2024-06-17,F0297,B6,1274,N3149J,ARR,CHS,JFK,T5,narrow,12:56,776,805,5.0,800,29.0,636.0,
2024-06-17,F0298,9E,4881,N182GJ,ARR,CLE,JFK,T4,narrow,12:57,777,762,7.0,755,-15.0,425.0,
2024-06-17,F0299,9E,5015,N228PQ,ARR,CHS,JFK,T4,narrow,12:59,779,810,6.0,804,31.0,636.0,
2024-06-17,F0300,9E,5296,N308PQ,DEP,JFK,BUF,T4,narrow,12:59,779,775,50.0,825,-4.0,301.0,12:55
2024-06-17,F0301,9E,4925,N602LR,ARR,JAX,JFK,T4,narrow,12:59,779,789,23.0,766,10.0,828.0,
2024-06-17,F0302,9E,4876,N324PQ,DEP,JFK,DTW,T4,narrow,12:59,779,774,20.0,794,-5.0,509.0,12:54
2024-06-17,F0303,AA,2829,N324RA,DEP,JFK,PHX,T8,narrow,12:59,779,777,21.0,798,-2.0,2153.0,12:57
2024-06-17,F0304,B6,126,N3085J,ARR,TPA,JFK,T5,narrow,12:59,779,776,7.0,769,-3.0,1005.0,
2024-06-17,F0305,DL,1035,N119DU,DEP,JFK,JAX,T4,narrow,12:59,779,825,42.0,867,46.0,828.0,13:45
2024-06-17,F0306,AS,15,N513AS,DEP,JFK,SFO,T7,narrow,13:00,780,786,42.0,828,6.0,2586.0,13:06
2024-06-17,F0307,AA,2812,N751UW,ARR,CLT,JFK,T8,narrow,13:00,780,777,7.0,770,-3.0,541.0,
2024-06-17,F0308,B6,1515,N944JT,DEP,JFK,SFO,T5,narrow,13:00,780,797,16.0,813,17.0,2586.0,13:17
2024-06-17,F0309,B6,186,N3139J,DEP,JFK,ROC,T5,narrow,13:04,784,780,24.0,804,-4.0,264.0,13:00
2024-06-17,F0310,B6,2516,N324JB,DEP,JFK,HYA,T5,narrow,13:05,785,771,25.0,796,-14.0,196.0,12:51
2024-06-17,F0311,B6,1530,N3132J,ARR,RSW,JFK,T5,narrow,13:08,788,782,4.0,778,-6.0,1074.0,
2024-06-17,F0312,9E,5009,N292PQ,ARR,RDU,JFK,T4,narrow,13:12,792,783,7.0,776,-9.0,427.0,
2024-06-17,F0313,DL,1167,N334NW,DEP,JFK,AUS,T4,narrow,13:14,794,840,29.0,869,46.0,1521.0,14:00
2024-06-17,F0314,B6,678,N3044J,ARR,JAX,JFK,T5,narrow,13:19,799,836,9.0,827,37.0,828.0,
2024-06-17,F0315,DL,2466,N707TW,ARR,ATL,JFK,T4,narrow,13:20,800,778,6.0,772,-22.0,760.0,
2024-06-17,F0316,9E,5330,N299PQ,ARR,ROC,JFK,T4,narrow,13:25,805,788,9.0,779,-17.0,264.0,
2024-06-17,F0317,9E,4965,N927XJ,ARR,SAV,JFK,T4,narrow,13:25,805,856,33.0,823,51.0,718.0,
2024-06-17,F0318,AA,820,N957AN,ARR,DFW,JFK,T8,narrow,13:28,808,781,7.0,774,-27.0,1391.0,
2024-06-17,F0319,YX,4395,N406YX,DEP,JFK,CVG,T8,narrow,13:29,809,805,19.0,824,-4.0,589.0,13:25
2024-06-17,F0320,YX,4712,N113HQ,ARR,BNA,JFK,T8,narrow,13:29,809,792,7.0,785,-17.0,765.0,
2024-06-17,F0321,B6,679,N3123J,DEP,JFK,MKE,T5,narrow,13:29,809,821,35.0,856,12.0,745.0,13:41
2024-06-17,F0322,YX,5602,N219YX,ARR,DCA,JFK,T8,narrow,13:30,810,792,11.0,781,-18.0,213.0,
2024-06-17,F0323,B6,218,N337JB,DEP,JFK,BOS,T5,narrow,13:30,810,808,30.0,838,-2.0,187.0,13:28
2024-06-17,F0324,9E,5315,N928XJ,DEP,JFK,ITH,T4,narrow,13:35,815,804,25.0,829,-11.0,189.0,13:24
2024-06-17,F0325,9E,5405,N695CA,DEP,JFK,PWM,T4,narrow,13:35,815,815,29.0,844,0.0,273.0,13:35
2024-06-17,F0326,B6,164,N3062J,ARR,SRQ,JFK,T5,narrow,13:35,815,814,8.0,806,-1.0,1041.0,
2024-06-17,F0327,9E,5287,N309PQ,ARR,BTV,JFK,T4,narrow,13:40,820,809,7.0,802,-11.0,266.0,
2024-06-17,F0328,B6,2592,N789JB,ARR,MIA,JFK,T5,narrow,13:44,824,792,5.0,787,-32.0,1089.0,
2024-06-17,F0329,DL,2049,N105DX,ARR,MCO,JFK,T4,narrow,13:46,826,830,12.0,818,4.0,944.0,
2024-06-17,F0330,DL,2042,N573DT,ARR,TPA,JFK,T4,narrow,13:49,829,860,18.0,842,31.0,1005.0,
2024-06-17,F0331,9E,5328,N182GJ,DEP,JFK,SYR,T4,narrow,13:50,830,827,51.0,878,-3.0,209.0,13:47
2024-06-17,F0332,9E,5086,N298PQ,ARR,PIT,JFK,T4,narrow,13:52,832,822,8.0,814,-10.0,340.0,
2024-06-17,F0333,DL,1006,N347DN,ARR,FLL,JFK,T4,narrow,13:54,834,824,14.0,810,-10.0,1069.0,
2024-06-17,F0334,B6,906,N3189J,ARR,ORD,JFK,T5,narrow,13:55,835,855,9.0,846,20.0,740.0,
2024-06-17,F0335,9E,4844,N307PQ,ARR,ORF,JFK,T4,narrow,13:55,835,853,9.0,844,18.0,290.0,
2024-06-17,F0336,9E,5096,N186GJ,ARR,CVG,JFK,T4,narrow,13:58,838,847,16.0,831,9.0,589.0,
2024-06-17,F0337,9E,4954,N602LR,DEP,JFK,SAV,T4,narrow,13:59,839,835,51.0,886,-4.0,718.0,13:55
2024-06-17,F0338,B6,53,N977JE,DEP,JFK,PBI,T5,narrow,13:59,839,997,28.0,1025,158.0,1028.0,16:37
2024-06-17,F0339,YX,4551,N411YX,ARR,DCA,JFK,T8,narrow,13:59,839,873,11.0,862,34.0,213.0,
2024-06-17,F0340,YX,4765,N430YX,ARR,RDU,JFK,T8,narrow,13:59,839,842,9.0,833,3.0,427.0,
2024-06-17,F0341,YX,4315,N403YX,ARR,CMH,JFK,T8,narrow,13:59,839,816,8.0,808,-23.0,483.0,
2024-06-17,F0342,9E,4821,N181GJ,ARR,MCI,JFK,T4,narrow,13:59,839,817,8.0,809,-22.0,1113.0,
2024-06-17,F0343,DL,546,N541DE,ARR,PHX,JFK,T4,narrow,13:59,839,825,12.0,813,-14.0,2153.0,
2024-06-17,F0344,B6,821,N3044J,DEP,JFK,RSW,T5,narrow,14:10,850,884,18.0,902,34.0,1074.0,14:44
2024-06-17,F0345,B6,82,N827JB,ARR,IAH,JFK,T5,narrow,14:14,854,857,7.0,850,3.0,1417.0,
2024-06-17,F0346,DL,2018,N3730B,ARR,PBI,JFK,T4,narrow,14:14,854,858,38.0,820,4.0,1028.0,
2024-06-17,F0347,9E,5040,N299PQ,DEP,JFK,CLT,T4,narrow,14:15,855,844,40.0,884,-11.0,541.0,14:04
2024-06-17,F0348,9E,5059,N292PQ,DEP,JFK,PIT,T4,narrow,14:15,855,847,38.0,885,-8.0,340.0,14:07
2024-06-17,F0349,9E,5028,N927XJ,DEP,JFK,RDU,T4,narrow,14:15,855,903,21.0,924,48.0,427.0,15:03
2024-06-17,F0350,DL,1528,N814DN,ARR,MIA,JFK,T4,narrow,14:19,859,867,8.0,859,8.0,1089.0,
2024-06-17,F0351,YX,5815,N219YX,DEP,JFK,BOS,T8,narrow,14:20,860,953,16.0,969,93.0,187.0,15:53
2024-06-17,F0352,YX,5799,N217JQ,ARR,ORD,JFK,T8,narrow,14:21,861,876,15.0,861,15.0,740.0,
2024-06-17,F0353,YX,4734,N113HQ,DEP,JFK,PIT,T8,narrow,14:25,865,852,27.0,879,-13.0,340.0,14:12
2024-06-17,F0354,DL,2380,N809DN,ARR,ATL,JFK,T4,narrow,14:25,865,869,32.0,837,4.0,760.0,
2024-06-17,F0355,B6,2824,N993JE,ARR,LAX,JFK,T5,narrow,14:29,869,853,4.0,849,-16.0,2475.0,
2024-06-17,F0356,B6,2993,N3062J,DEP,JFK,MIA,T5,narrow,14:29,869,874,19.0,893,5.0,1089.0,14:34
2024-06-17,F0357,DL,747,N172DZ,DEP,JFK,LAX,T4,narrow,14:30,870,875,20.0,895,5.0,2475.0,14:35
2024-06-17,F0358,B6,2902,N3112J,DEP,JFK,BUF,T5,narrow,14:30,870,971,25.0,996,101.0,301.0,16:11
2024-06-17,F0359,9E,4984,N309PQ,DEP,JFK,IND,T4,narrow,14:30,870,865,27.0,892,-5.0,665.0,14:25
2024-06-17,F0360,B6,1339,N247JB,ARR,MVY,JFK,T5,narrow,14:34,874,846,8.0,838,-28.0,173.0,
2024-06-17,F0361,AA,1585,N957AN,DEP,JFK,DFW,T8,narrow,14:35,875,870,19.0,889,-5.0,1391.0,14:30
2024-06-17,F0362,DL,934,N179DN,ARR,LAX,JFK,T4,narrow,14:35,875,862,7.0,855,-13.0,2475.0,
2024-06-17,F0363,AA,32,N109NN,ARR,LAX,JFK,T8,narrow,14:35,875,875,8.0,867,0.0,2475.0,
2024-06-17,F0364,B6,1216,N982JB,ARR,SFO,JFK,T5,narrow,14:37,877,901,21.0,880,24.0,2586.0,
2024-06-17,F0365,OO,3950,N613CZ,ARR,IAD,JFK,T4,narrow,14:39,879,907,6.0,901,28.0,228.0,
2024-06-17,F0366,9E,4976,N600LR,ARR,IND,JFK,T4,narrow,14:39,879,864,7.0,857,-15.0,665.0,
2024-06-17,F0367,YX,4338,N138HQ,ARR,CVG,JFK,T8,narrow,14:40,880,854,11.0,843,-26.0,589.0,
2024-06-17,F0368,DL,2430,N383DN,ARR,RSW,JFK,T4,narrow,14:40,880,865,9.0,856,-15.0,1074.0,
2024-06-17,F0369,B6,1677,N3189J,DEP,JFK,JAX,T5,narrow,14:40,880,912,21.0,933,32.0,828.0,15:12
2024-06-17,F0370,9E,5012,N307PQ,DEP,JFK,CVG,T4,narrow,14:42,882,900,20.0,920,18.0,589.0,15:00
2024-06-17,F0371,9E,4975,N295PQ,DEP,JFK,CLE,T4,narrow,14:45,885,980,42.0,1022,95.0,425.0,16:20
2024-06-17,F0372,YX,5649,N233JQ,ARR,CMH,JFK,T8,narrow,14:45,885,885,19.0,866,0.0,483.0,
2024-06-17,F0373,AA,332,N339PL,ARR,ORD,JFK,T8,narrow,14:45,885,901,7.0,894,16.0,740.0,
2024-06-17,F0374,YX,4306,N425YX,ARR,IND,JFK,T8,narrow,14:49,889,873,9.0,864,-16.0,665.0,
2024-06-17,F0375,9E,4818,N186GJ,DEP,JFK,CHS,T4,narrow,14:49,889,883,20.0,903,-6.0,636.0,14:43
2024-06-17,F0376,YX,4577,N430YX,DEP,JFK,DCA,T8,narrow,14:50,890,887,17.0,904,-3.0,213.0,14:47
2024-06-17,F0377,AA,397,N751UW,DEP,JFK,CLT,T8,narrow,14:50,890,884,14.0,898,-6.0,541.0,14:44
2024-06-17,F0378,DL,451,N527DE,ARR,PDX,JFK,T4,narrow,14:50,890,916,37.0,879,26.0,2454.0,
2024-06-17,F0379,B6,383,N789JB,DEP,JFK,MCO,T5,narrow,14:50,890,902,20.0,922,12.0,944.0,15:02
2024-06-17,F0380,YX,4767,N411YX,DEP,JFK,CMH,T8,narrow,14:54,894,906,17.0,923,12.0,483.0,15:06
2024-06-17,F0381,OO,3785,N261SY,ARR,BNA,JFK,T4,narrow,14:55,895,881,7.0,874,-14.0,765.0,
2024-06-17,F0382,9E,4906,N181GJ,DEP,JFK,MCI,T4,narrow,14:55,895,890,18.0,908,-5.0,1113.0,14:50
2024-06-17,F0383,YX,5820,N221JQ,ARR,BOS,JFK,T8,narrow,14:55,895,892,14.0,878,-3.0,187.0,
2024-06-17,F0384,DL,1419,N105DX,DEP,JFK,FLL,T4,narrow,14:56,896,923,21.0,944,27.0,1069.0,15:23
2024-06-17,F0385,YX,4687,N116HQ,ARR,ORH,JFK,T8,narrow,14:58,898,871,12.0,859,-27.0,150.0,
2024-06-17,F0386,9E,5308,N187GJ,DEP,JFK,BWI,T4,narrow,14:59,899,908,21.0,929,9.0,184.0,15:08
2024-06-17,F0387,DL,679,N707TW,DEP,JFK,SFO,T4,narrow,14:59,899,913,26.0,939,14.0,2586.0,15:13
2024-06-17,F0388,B6,125,N827JB,DEP,JFK,TPA,T5,narrow,14:59,899,941,27.0,968,42.0,1005.0,15:41
2024-06-17,F0389,AA,2622,N933AN,ARR,MIA,JFK,T8,narrow,14:59,899,876,8.0,868,-23.0,1089.0,
2024-06-17,F0390,DL,2170,N814DN,DEP,JFK,ATL,T4,narrow,14:59,899,966,24.0,990,67.0,760.0,16:06
2024-06-17,F0391,AA,234,N107NN,ARR,SFO,JFK,T8,narrow,14:59,899,1240,15.0,1225,341.0,2586.0,
2024-06-17,F0392,B6,2223,N984JB,DEP,JFK,LAX,T5,narrow,15:00,900,893,17.0,910,-7.0,2475.0,14:53
2024-06-17,F0393,DL,1685,N347DN,DEP,JFK,MCO,T4,narrow,15:04,904,902,24.0,926,-2.0,944.0,15:02
2024-06-17,F0394,YX,4388,N403YX,DEP,JFK,CLE,T8,narrow,15:04,904,899,16.0,915,-5.0,425.0,14:59
2024-06-17,F0395,B6,176,N3118J,ARR,MSY,JFK,T5,narrow,15:05,905,929,5.0,924,24.0,1182.0,
2024-06-17,F0396,YX,5659,N217JQ,DEP,JFK,CMH,T8,narrow,15:11,911,919,23.0,942,8.0,483.0,15:19
2024-06-17,F0397,B6,1904,N508JL,ARR,SJU,JFK,T5,narrow,15:15,915,920,4.0,916,5.0,1598.0,
2024-06-17,F0398,DL,457,N541DE,DEP,JFK,DEN,T4,narrow,15:18,918,916,18.0,934,-2.0,1626.0,15:16
2024-06-17,F0399,DL,1438,N3730B,DEP,JFK,MIA,T4,narrow,15:19,919,921,46.0,967,2.0,1089.0,15:21
2024-06-17,F0400,YX,4337,N138HQ,DEP,JFK,CVG,T8,narrow,15:25,925,917,20.0,937,-8.0,589.0,15:17
2024-06-17,F0401,DL,510,N572DT,ARR,LAS,JFK,T4,narrow,15:25,925,936,26.0,910,11.0,2248.0,
2024-06-17,F0402,YX,4658,N425YX,DEP,JFK,RDU,T8,narrow,15:29,929,921,19.0,940,-8.0,427.0,15:21
2024-06-17,F0403,AA,2624,N934AN,ARR,CLT,JFK,T8,narrow,15:29,929,950,6.0,944,21.0,541.0,
2024-06-17,F0404,DL,1368,N329NB,ARR,MSY,JFK,T4,narrow,15:29,929,976,39.0,937,47.0,1182.0,
2024-06-17,F0405,OO,3739,N261SY,DEP,JFK,BNA,T4,narrow,15:29,929,928,27.0,955,-1.0,765.0,15:28
2024-06-17,F0406,9E,5301,N600LR,DEP,JFK,RIC,T4,narrow,15:29,929,925,27.0,952,-4.0,288.0,15:25
2024-06-17,F0407,AA,118,N103NN,ARR,LAX,JFK,T8,narrow,15:30,930,914,8.0,906,-16.0,2475.0,
2024-06-17,F0408,AA,300,N109NN,DEP,JFK,LAX,T8,narrow,15:35,935,928,18.0,946,-7.0,2475.0,15:28
2024-06-17,F0409,YX,5783,N221JQ,DEP,JFK,ORD,T8,narrow,15:35,935,934,23.0,957,-1.0,740.0,15:34
2024-06-17,F0410,DL,2093,N809DN,DEP,JFK,TPA,T4,narrow,15:35,935,942,30.0,972,7.0,1005.0,15:42
2024-06-17,F0411,YX,4449,N116HQ,DEP,JFK,IND,T8,narrow,15:38,938,928,23.0,951,-10.0,665.0,15:28
2024-06-17,F0412,9E,5399,N301PQ,ARR,PWM,JFK,T4,narrow,15:39,939,944,9.0,935,5.0,273.0,
2024-06-17,F0413,AA,2226,N339PL,DEP,JFK,ORD,T8,narrow,15:40,940,950,17.0,967,10.0,740.0,15:50
2024-06-17,F0414,DL,367,N521DT,ARR,SAN,JFK,T4,narrow,15:42,942,961,13.0,948,19.0,2446.0,
2024-06-17,F0415,AS,28,N413AS,ARR,SFO,JFK,T7,narrow,15:45,945,922,4.0,918,-23.0,2586.0,
2024-06-17,F0416,DL,1638,N383DN,DEP,JFK,PBI,T4,narrow,15:45,945,946,16.0,962,1.0,1028.0,15:46
