flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi,actual_time
2024-06-03,F0196,B6,115,N982JB,DEP,JFK,SFO,T5,narrow,10:20,620,656.0,19.0,675.0,36.0,2586.0,10:56
2024-06-03,F0197,YX,4808,N114HQ,ARR,CMH,JFK,T8,narrow,10:27,627,610.0,9.0,601.0,-17.0,483.0,
2024-06-03,F0198,DL,1641,N805DN,ARR,TPA,JFK,T4,narrow,10:28,628,618.0,10.0,608.0,-10.0,1005.0,
2024-06-03,F0199,OO,3799,N261SY,ARR,ORD,JFK,T4,narrow,10:28,628,617.0,7.0,610.0,-11.0,740.0,
2024-06-03,F0200,OO,4111,N313SY,ARR,BNA,JFK,T4,narrow,10:28,628,641.0,9.0,632.0,13.0,765.0,
2024-06-03,F0201,DL,2006,N526DE,ARR,ATL,JFK,T4,narrow,10:29,629,641.0,7.0,634.0,12.0,760.0,
2024-06-03,F0202,YX,4378,N408YX,DEP,JFK,RDU,T8,narrow,10:30,630,620.0,15.0,635.0,-10.0,427.0,10:20
2024-06-03,F0203,B6,1613,N615JB,DEP,JFK,LAS,T5,narrow,10:30,630,625.0,34.0,659.0,-5.0,2248.0,10:25
2024-06-03,F0204,B6,820,N3139J,ARR,DTW,JFK,T5,narrow,10:35,635,634.0,4.0,630.0,-1.0,509.0,
2024-06-03,F0205,9E,5045,N606LR,ARR,CVG,JFK,T4,narrow,10:36,636,629.0,5.0,624.0,-7.0,589.0,
2024-06-03,F0206,DL,2688,N325DN,ARR,MCO,JFK,T4,narrow,10:40,640,632.0,7.0,625.0,-8.0,944.0,
2024-06-03,F0207,B6,2091,N328JB,DEP,JFK,ACK,T5,narrow,10:50,650,648.0,23.0,671.0,-2.0,199.0,10:48
2024-06-03,F0208,9E,4989,N329PQ,DEP,JFK,SYR,T4,narrow,10:55,655,646.0,20.0,666.0,-9.0,209.0,10:46
2024-06-03,F0209,AA,688,N338PK,DEP,JFK,MIA,T8,narrow,10:59,659,654.0,18.0,672.0,-5.0,1089.0,10:54
2024-06-03,F0210,DL,1043,N921DU,DEP,JFK,SLC,T4,narrow,10:59,659,665.0,22.0,687.0,6.0,1990.0,11:05
2024-06-03,F0211,AA,315,N987NN,ARR,MIA,JFK,T8,narrow,10:59,659,643.0,7.0,636.0,-16.0,1089.0,
2024-06-03,F0212,B6,723,N2157J,DEP,JFK,LAX,T5,narrow,10:59,659,654.0,27.0,681.0,-5.0,2475.0,10:54
2024-06-03,F0213,YX,4362,N134HQ,DEP,JFK,ORF,T8,narrow,11:00,660,652.0,22.0,674.0,-8.0,290.0,10:52
2024-06-03,F0214,AA,3,N111ZM,DEP,JFK,LAX,T8,narrow,11:00,660,656.0,20.0,676.0,-4.0,2475.0,10:56
2024-06-03,F0215,DL,491,N578DN,DEP,JFK,SEA,T4,narrow,11:05,665,665.0,20.0,685.0,0.0,2422.0,11:05
2024-06-03,F0216,YX,4297,N114HQ,DEP,JFK,IND,T8,narrow,11:07,667,658.0,19.0,677.0,-9.0,665.0,10:58
2024-06-03,F0217,B6,2786,N265JB,ARR,RDU,JFK,T5,narrow,11:08,668,650.0,7.0,643.0,-18.0,427.0,
2024-06-03,F0218,YX,5840,N875RW,DEP,JFK,ACK,T8,narrow,11:08,668,663.0,19.0,682.0,-5.0,199.0,11:03
2024-06-03,F0219,DL,1271,N305DN,DEP,JFK,FLL,T4,narrow,11:10,670,667.0,22.0,689.0,-3.0,1069.0,11:07
2024-06-03,F0220,9E,5028,N187GJ,ARR,BUF,JFK,T4,narrow,11:10,670,653.0,7.0,646.0,-17.0,301.0,
2024-06-03,F0221,DL,2541,N344NB,ARR,MSP,JFK,T4,narrow,11:10,670,653.0,5.0,648.0,-17.0,1029.0,
2024-06-03,F0222,DL,1368,N121DZ,DEP,JFK,MIA,T4,narrow,11:14,674,670.0,18.0,688.0,-4.0,1089.0,11:10
2024-06-03,F0223,B6,1601,N646JB,DEP,JFK,FLL,T5,narrow,11:15,675,689.0,25.0,714.0,14.0,1069.0,11:29
2024-06-03,F0224,OO,4026,N261SY,DEP,JFK,IAD,T4,narrow,11:20,680,677.0,16.0,693.0,-3.0,228.0,11:17
2024-06-03,F0225,B6,341,N3139J,DEP,JFK,SAV,T5,narrow,11:22,682,682.0,27.0,709.0,0.0,718.0,11:22
2024-06-03,F0226,B6,217,N279JB,ARR,BOS,JFK,T5,narrow,11:23,683,975.0,22.0,953.0,292.0,187.0,
2024-06-03,F0227,OO,3715,N313SY,DEP,JFK,ORD,T4,narrow,11:25,685,685.0,23.0,708.0,0.0,740.0,11:25
2024-06-03,F0228,9E,5411,N606LR,DEP,JFK,CLT,T4,narrow,11:26,686,681.0,25.0,706.0,-5.0,541.0,11:21
2024-06-03,F0229,B6,1002,N535JB,ARR,FLL,JFK,T5,narrow,11:27,687,768.0,5.0,763.0,81.0,1069.0,
2024-06-03,F0230,YX,4322,N432YX,ARR,CVG,JFK,T8,narrow,11:27,687,666.0,8.0,658.0,-21.0,589.0,
2024-06-03,F0231,YX,4286,N407YX,ARR,PIT,JFK,T8,narrow,11:29,689,675.0,10.0,665.0,-14.0,340.0,
2024-06-03,F0232,9E,5393,N135EV,ARR,RDU,JFK,T4,narrow,11:29,689,672.0,4.0,668.0,-17.0,427.0,
2024-06-03,F0233,B6,1415,N627JB,ARR,SYR,JFK,T5,narrow,11:29,689,691.0,13.0,678.0,2.0,209.0,
2024-06-03,F0234,AA,2643,N306SP,DEP,JFK,CLT,T8,narrow,11:30,690,689.0,27.0,716.0,-1.0,541.0,11:29
2024-06-03,F0235,DL,987,N362NW,DEP,JFK,AUS,T4,narrow,11:30,690,709.0,28.0,737.0,19.0,1521.0,11:49
2024-06-03,F0236,DL,525,N717TW,DEP,JFK,SFO,T4,narrow,11:30,690,685.0,27.0,712.0,-5.0,2586.0,11:25
2024-06-03,F0237,DL,1241,N816DN,DEP,JFK,TPA,T4,narrow,11:35,695,705.0,17.0,722.0,10.0,1005.0,11:45
2024-06-03,F0238,AA,1858,N314RH,DEP,JFK,AUS,T8,narrow,11:37,697,751.0,16.0,767.0,54.0,1521.0,12:31
2024-06-03,F0239,AS,23,N947AK,DEP,JFK,SEA,T7,narrow,11:45,705,702.0,22.0,724.0,-3.0,2422.0,11:42
2024-06-03,F0240,AS,19,N577AS,DEP,JFK,PDX,T7,narrow,11:45,705,706.0,20.0,726.0,1.0,2454.0,11:46
2024-06-03,F0241,B6,1964,N265JB,DEP,JFK,HYA,T5,narrow,11:45,705,693.0,25.0,718.0,-12.0,196.0,11:33
2024-06-03,F0242,DL,383,N526DE,DEP,JFK,LAS,T4,narrow,11:45,705,708.0,27.0,735.0,3.0,2248.0,11:48
2024-06-03,F0243,DL,1669,N325DN,DEP,JFK,MCO,T4,narrow,11:50,710,710.0,24.0,734.0,0.0,944.0,11:50
2024-06-03,F0244,B6,1584,N644JB,ARR,MCO,JFK,T5,narrow,11:52,712,693.0,3.0,690.0,-19.0,944.0,
2024-06-03,F0245,DL,516,N172DN,DEP,JFK,LAX,T4,narrow,11:55,715,710.0,34.0,744.0,-5.0,2475.0,11:50
2024-06-03,F0246,B6,2474,N3121J,ARR,CHS,JFK,T5,narrow,11:56,716,720.0,4.0,716.0,4.0,636.0,
2024-06-03,F0247,AA,2287,N347TT,ARR,AUS,JFK,T8,narrow,11:59,719,716.0,6.0,710.0,-3.0,1521.0,
2024-06-03,F0248,9E,5123,N187GJ,DEP,JFK,BUF,T4,narrow,12:00,720,715.0,25.0,740.0,-5.0,301.0,11:55
2024-06-03,F0249,B6,503,N971JT,DEP,JFK,SJU,T5,narrow,12:00,720,716.0,22.0,738.0,-4.0,1598.0,11:56
2024-06-03,F0250,DL,359,N536DN,DEP,JFK,ATL,T4,narrow,12:00,720,716.0,27.0,743.0,-4.0,760.0,11:56
2024-06-03,F0251,9E,5117,N538CA,ARR,DTW,JFK,T4,narrow,12:00,720,767.0,6.0,761.0,47.0,509.0,
2024-06-03,F0252,DL,1854,N803DN,ARR,SJU,JFK,T4,narrow,12:00,720,704.0,5.0,699.0,-16.0,1598.0,
2024-06-03,F0253,B6,404,N997JL,ARR,SJU,JFK,T5,narrow,12:00,720,684.0,2.0,682.0,-36.0,1598.0,
2024-06-03,F0254,YX,5841,N240JQ,ARR,BOS,JFK,T8,narrow,12:06,726,715.0,14.0,701.0,-11.0,187.0,
2024-06-03,F0255,B6,508,N2039J,DEP,JFK,PWM,T5,narrow,12:08,728,723.0,22.0,745.0,-5.0,273.0,12:03
2024-06-03,F0256,DL,1359,N534DT,ARR,DEN,JFK,T4,narrow,12:09,729,730.0,22.0,708.0,1.0,1626.0,
2024-06-03,F0257,9E,5492,N933XJ,ARR,RIC,JFK,T4,narrow,12:09,729,726.0,5.0,721.0,-3.0,288.0,
2024-06-03,F0258,DL,2788,N344NB,DEP,JFK,MSP,T4,narrow,12:10,730,723.0,18.0,741.0,-7.0,1029.0,12:03
2024-06-03,F0259,YX,4288,N432YX,DEP,JFK,BNA,T8,narrow,12:10,730,723.0,19.0,742.0,-7.0,765.0,12:03
2024-06-03,F0260,YX,4521,N407YX,DEP,JFK,BOS,T8,narrow,12:15,735,731.0,16.0,747.0,-4.0,187.0,12:11
2024-06-03,F0261,YX,4588,N110HQ,ARR,CLE,JFK,T8,narrow,12:19,739,722.0,9.0,713.0,-17.0,425.0,
2024-06-03,F0262,B6,53,N627JB,DEP,JFK,PBI,T5,narrow,12:20,740,740.0,20.0,760.0,0.0,1028.0,12:20
2024-06-03,F0263,DL,367,N123DQ,ARR,DFW,JFK,T4,narrow,12:21,741,743.0,6.0,737.0,2.0,1391.0,
2024-06-03,F0264,DL,1166,N333NW,ARR,AUS,JFK,T4,narrow,12:22,742,729.0,6.0,723.0,-13.0,1521.0,
2024-06-03,F0265,AA,315,N987NN,DEP,JFK,MIA,T8,narrow,12:29,749,745.0,12.0,757.0,-4.0,1089.0,12:25
2024-06-03,F0266,B6,2593,N535JB,DEP,JFK,MIA,T5,narrow,12:29,749,820.0,20.0,840.0,71.0,1089.0,13:40
2024-06-03,F0267,AA,1768,N326RP,ARR,MIA,JFK,T8,narrow,12:29,749,733.0,7.0,726.0,-16.0,1089.0,
2024-06-03,F0268,9E,5144,N135EV,DEP,JFK,RDU,T4,narrow,12:29,749,740.0,22.0,762.0,-9.0,427.0,12:20
2024-06-03,F0269,DL,1961,N805DN,DEP,JFK,SJU,T4,narrow,12:30,750,745.0,21.0,766.0,-5.0,1598.0,12:25
2024-06-03,F0270,B6,520,N3142J,ARR,ATL,JFK,T5,narrow,12:44,764,947.0,6.0,941.0,183.0,760.0,
2024-06-03,F0271,YX,5832,N205JQ,ARR,CLT,JFK,T8,narrow,12:49,769,748.0,7.0,741.0,-21.0,541.0,
2024-06-03,F0272,B6,1901,N3118J,ARR,BUF,JFK,T5,narrow,12:49,769,763.0,3.0,760.0,-6.0,301.0,
2024-06-03,F0273,9E,5305,N538CA,DEP,JFK,PWM,T4,narrow,12:50,770,815.0,24.0,839.0,45.0,273.0,13:35
2024-06-03,F0274,B6,2592,N559JB,ARR,MIA,JFK,T5,narrow,12:54,774,744.0,5.0,739.0,-30.0,1089.0,
2024-06-03,F0275,B6,602,N905JB,ARR,FLL,JFK,T5,narrow,12:55,775,822.0,4.0,818.0,47.0,1069.0,
2024-06-03,F0276,9E,5161,N932XJ,ARR,CLE,JFK,T4,narrow,12:55,775,763.0,6.0,757.0,-12.0,425.0,
2024-06-03,F0277,YX,5784,N215JQ,ARR,PIT,JFK,T8,narrow,12:58,778,771.0,6.0,765.0,-7.0,340.0,
2024-06-03,F0278,DL,2286,N811DZ,ARR,ATL,JFK,T4,narrow,12:59,779,763.0,5.0,758.0,-16.0,760.0,
2024-06-03,F0279,YX,4289,N136HQ,ARR,BOS,JFK,T8,narrow,12:59,779,762.0,12.0,750.0,-17.0,187.0,
2024-06-03,F0280,B6,1515,N967JT,DEP,JFK,SFO,T5,narrow,12:59,779,790.0,27.0,817.0,11.0,2586.0,13:10
2024-06-03,F0281,9E,5057,N933XJ,DEP,JFK,DTW,T4,narrow,12:59,779,771.0,30.0,801.0,-8.0,509.0,12:51
2024-06-03,F0282,YX,4734,N110HQ,DEP,JFK,PIT,T8,narrow,12:59,779,769.0,24.0,793.0,-10.0,340.0,12:49
2024-06-03,F0283,YX,5828,N219YX,DEP,JFK,MVY,T8,narrow,12:59,779,795.0,24.0,819.0,16.0,173.0,13:15
2024-06-03,F0284,9E,5009,N184GJ,ARR,CHS,JFK,T4,narrow,12:59,779,777.0,6.0,771.0,-2.0,636.0,
2024-06-03,F0285,AA,2829,N347TT,DEP,JFK,PHX,T8,narrow,12:59,779,802.0,22.0,824.0,23.0,2153.0,13:22
2024-06-03,F0286,AS,15,N929AK,DEP,JFK,SFO,T7,narrow,13:00,780,790.0,40.0,830.0,10.0,2586.0,13:10
2024-06-03,F0287,9E,5464,N272PQ,ARR,CVG,JFK,T4,narrow,13:04,784,781.0,12.0,769.0,-3.0,589.0,
2024-06-03,F0288,9E,5095,N337PQ,ARR,RDU,JFK,T4,narrow,13:09,789,766.0,5.0,761.0,-23.0,427.0,
2024-06-03,F0289,YX,5592,N211JQ,ARR,CMH,JFK,T8,narrow,13:10,790,846.0,12.0,834.0,56.0,483.0,
2024-06-03,F0290,B6,2584,N607JB,ARR,MCO,JFK,T5,narrow,13:13,793,803.0,9.0,794.0,10.0,944.0,
2024-06-03,F0291,B6,1338,N3121J,DEP,JFK,BUF,T5,narrow,13:15,795,797.0,24.0,821.0,2.0,301.0,13:17
2024-06-03,F0292,DL,826,N3737C,ARR,JAX,JFK,T4,narrow,13:19,799,788.0,6.0,782.0,-11.0,828.0,
2024-06-03,F0293,B6,725,N644JB,DEP,JFK,SAT,T5,narrow,13:23,803,795.0,17.0,812.0,-8.0,1587.0,13:15
2024-06-03,F0294,DL,847,N333NW,DEP,JFK,AUS,T4,narrow,13:29,809,806.0,22.0,828.0,-3.0,1521.0,13:26
2024-06-03,F0295,AA,2171,N940NN,ARR,DFW,JFK,T8,narrow,13:29,809,788.0,8.0,780.0,-21.0,1391.0,
2024-06-03,F0296,YX,4337,N101HQ,DEP,JFK,CVG,T8,narrow,13:29,809,799.0,17.0,816.0,-10.0,589.0,13:19
2024-06-03,F0297,B6,1185,N3142J,DEP,JFK,RDU,T5,narrow,13:29,809,1014.0,31.0,1045.0,205.0,427.0,16:54
2024-06-03,F0298,B6,1530,N705JB,ARR,RSW,JFK,T5,narrow,13:30,810,781.0,3.0,778.0,-29.0,1074.0,
2024-06-03,F0299,9E,5218,N349PQ,ARR,DCA,JFK,T4,narrow,13:32,812,1079.0,5.0,1074.0,267.0,213.0,
2024-06-03,F0300,B6,2221,N3118J,DEP,JFK,MCI,T5,narrow,13:34,814,805.0,27.0,832.0,-9.0,1113.0,13:25
2024-06-03,F0301,B6,1795,N559JB,DEP,JFK,AUS,T5,narrow,13:39,819,812.0,19.0,831.0,-7.0,1521.0,13:32
2024-06-03,F0302,YX,4712,N415YX,ARR,BNA,JFK,T8,narrow,13:44,824,814.0,11.0,803.0,-10.0,765.0,
2024-06-03,F0303,9E,5354,N932XJ,DEP,JFK,ROC,T4,narrow,13:45,825,818.0,24.0,842.0,-7.0,264.0,13:38
2024-06-03,F0304,9E,5034,N676CA,ARR,BTV,JFK,T4,narrow,13:47,827,835.0,7.0,828.0,8.0,266.0,
2024-06-03,F0305,9E,5098,N930XJ,ARR,ROC,JFK,T4,narrow,13:48,828,809.0,8.0,801.0,-19.0,264.0,
2024-06-03,F0306,YX,5746,N240JQ,DEP,JFK,PIT,T8,narrow,13:48,828,822.0,32.0,854.0,-6.0,340.0,13:42
2024-06-03,F0307,9E,5318,N184GJ,DEP,JFK,ITH,T4,narrow,13:49,829,824.0,28.0,852.0,-5.0,189.0,13:44
2024-06-03,F0308,B6,92,N328JB,ARR,ACK,JFK,T5,narrow,13:55,835,820.0,6.0,814.0,-15.0,199.0,
2024-06-03,F0309,9E,5296,N929XJ,DEP,JFK,SYR,T4,narrow,13:55,835,874.0,22.0,896.0,39.0,209.0,14:34
2024-06-03,F0310,OO,4043,N308SY,ARR,IAD,JFK,T4,narrow,13:56,836,865.0,6.0,859.0,29.0,228.0,
2024-06-03,F0311,DL,679,N502DX,ARR,PHX,JFK,T4,narrow,13:57,837,837.0,5.0,832.0,0.0,2153.0,
2024-06-03,F0312,DL,2568,N375DN,ARR,MCO,JFK,T4,narrow,13:58,838,825.0,5.0,820.0,-13.0,944.0,
2024-06-03,F0313,YX,4551,N420YX,ARR,DCA,JFK,T8,narrow,13:58,838,863.0,7.0,856.0,25.0,213.0,
2024-06-03,F0314,YX,4338,N440YX,ARR,CVG,JFK,T8,narrow,13:59,839,824.0,9.0,815.0,-15.0,589.0,
2024-06-03,F0315,9E,5275,N341PQ,ARR,ORF,JFK,T4,narrow,13:59,839,866.0,5.0,861.0,27.0,290.0,
2024-06-03,F0316,DL,2552,N314DN,ARR,FLL,JFK,T4,narrow,13:59,839,838.0,9.0,829.0,-1.0,1069.0,
2024-06-03,F0317,YX,5838,N205JQ,DEP,JFK,MCI,T8,narrow,13:59,839,835.0,20.0,855.0,-4.0,1113.0,13:55
2024-06-03,F0318,B6,2725,N635JB,DEP,JFK,TPA,T5,narrow,14:00,840,833.0,27.0,860.0,-7.0,1005.0,13:53
2024-06-03,F0319,B6,2223,N943JT,DEP,JFK,LAX,T5,narrow,14:00,840,935.0,24.0,959.0,95.0,2475.0,15:35
2024-06-03,F0320,9E,5111,N337PQ,DEP,JFK,RDU,T4,narrow,14:00,840,840.0,31.0,871.0,0.0,427.0,14:00
2024-06-03,F0321,DL,1333,N123DQ,DEP,JFK,BOS,T4,narrow,14:00,840,845.0,23.0,868.0,5.0,187.0,14:05
2024-06-03,F0322,9E,5403,N279PQ,ARR,SYR,JFK,T4,narrow,14:05,845,920.0,11.0,909.0,75.0,209.0,
2024-06-03,F0323,B6,254,N805JB,ARR,PBI,JFK,T5,narrow,14:06,846,852.0,14.0,838.0,6.0,1028.0,
2024-06-03,F0324,B6,906,N796JB,ARR,ORD,JFK,T5,narrow,14:08,848,829.0,4.0,825.0,-19.0,740.0,
2024-06-03,F0325,9E,4959,N316PQ,ARR,SAV,JFK,T4,narrow,14:09,849,828.0,7.0,821.0,-21.0,718.0,
2024-06-03,F0326,DL,2108,N381DN,ARR,PBI,JFK,T4,narrow,14:15,855,840.0,9.0,831.0,-15.0,1028.0,
2024-06-03,F0327,B6,975,N705JB,DEP,JFK,MSY,T5,narrow,14:15,855,849.0,21.0,870.0,-6.0,1182.0,14:09
2024-06-03,F0328,B6,1074,N3156J,ARR,BNA,JFK,T5,narrow,14:21,861,828.0,4.0,824.0,-33.0,765.0,
2024-06-03,F0329,YX,5840,N875RW,ARR,ACK,JFK,T8,narrow,14:23,863,858.0,30.0,828.0,-5.0,199.0,
2024-06-03,F0330,AA,2171,N940NN,DEP,JFK,DFW,T8,narrow,14:27,867,863.0,23.0,886.0,-4.0,1391.0,14:23
2024-06-03,F0331,B6,678,N3023J,ARR,JAX,JFK,T5,narrow,14:29,869,861.0,8.0,853.0,-8.0,828.0,
2024-06-03,F0332,DL,773,N176DZ,DEP,JFK,LAX,T4,narrow,14:30,870,866.0,25.0,891.0,-4.0,2475.0,14:26
2024-06-03,F0333,9E,5048,N336PQ,DEP,JFK,CHS,T4,narrow,14:30,870,866.0,29.0,895.0,-4.0,636.0,14:26
2024-06-03,F0334,YX,4765,N421YX,ARR,RDU,JFK,T8,narrow,14:30,870,850.0,8.0,842.0,-20.0,427.0,
2024-06-03,F0335,B6,186,N328JB,DEP,JFK,ROC,T5,narrow,14:30,870,864.0,21.0,885.0,-6.0,264.0,14:24
2024-06-03,F0336,DL,925,N3737C,DEP,JFK,RSW,T4,narrow,14:30,870,863.0,13.0,876.0,-7.0,1074.0,14:23
2024-06-03,F0337,DL,1426,N355DN,ARR,MIA,JFK,T4,narrow,14:31,871,857.0,9.0,848.0,-14.0,1089.0,
2024-06-03,F0338,YX,5680,N234JQ,ARR,ORD,JFK,T8,narrow,14:31,871,854.0,10.0,844.0,-17.0,740.0,
2024-06-03,F0339,DL,321,N705TW,ARR,ATL,JFK,T4,narrow,14:32,872,854.0,9.0,845.0,-18.0,760.0,
2024-06-03,F0340,AA,32,N112AN,ARR,LAX,JFK,T8,narrow,14:34,874,863.0,8.0,855.0,-11.0,2475.0,
2024-06-03,F0341,9E,4949,N676CA,DEP,JFK,CVG,T4,narrow,14:37,877,876.0,23.0,899.0,-1.0,589.0,14:36
2024-06-03,F0342,DL,575,N177DN,ARR,LAX,JFK,T4,narrow,14:40,880,873.0,8.0,865.0,-7.0,2475.0,
2024-06-03,F0343,YX,5641,N215JQ,DEP,JFK,SAV,T8,narrow,14:42,882,876.0,28.0,904.0,-6.0,718.0,14:36
2024-06-03,F0344,B6,1216,N943JT,ARR,SFO,JFK,T5,narrow,14:43,883,863.0,3.0,860.0,-20.0,2586.0,
2024-06-03,F0345,B6,224,N945JT,ARR,LAX,JFK,T5,narrow,14:45,885,870.0,6.0,864.0,-15.0,2475.0,
2024-06-03,F0346,YX,4315,N102HQ,ARR,CMH,JFK,T8,narrow,14:46,886,871.0,8.0,863.0,-15.0,483.0,
2024-06-03,F0347,AA,234,N117AN,ARR,SFO,JFK,T8,narrow,14:49,889,856.0,7.0,849.0,-33.0,2586.0,
2024-06-03,F0348,9E,5256,N341PQ,DEP,JFK,CLT,T4,narrow,14:50,890,912.0,23.0,935.0,22.0,541.0,15:12
2024-06-03,F0349,AA,397,N322TH,DEP,JFK,CLT,T8,narrow,14:50,890,883.0,20.0,903.0,-7.0,541.0,14:43
2024-06-03,F0350,AA,2226,N336RU,ARR,ORD,JFK,T8,narrow,14:50,890,880.0,8.0,872.0,-10.0,740.0,
2024-06-03,F0351,YX,4449,N415YX,DEP,JFK,IND,T8,narrow,14:50,890,885.0,21.0,906.0,-5.0,665.0,14:45
2024-06-03,F0352,B6,383,N568JB,DEP,JFK,MCO,T5,narrow,14:51,891,883.0,59.0,942.0,-8.0,944.0,14:43
2024-06-03,F0353,B6,2130,N907JB,ARR,SJU,JFK,T5,narrow,14:52,892,851.0,5.0,846.0,-41.0,1598.0,
2024-06-03,F0354,OO,3729,N319SY,ARR,BNA,JFK,T4,narrow,14:55,895,934.0,10.0,924.0,39.0,765.0,
2024-06-03,F0355,9E,5116,N314PQ,ARR,IND,JFK,T4,narrow,14:55,895,892.0,12.0,880.0,-3.0,665.0,
2024-06-03,F0356,B6,1605,N796JB,DEP,JFK,ORD,T5,narrow,14:55,895,890.0,20.0,910.0,-5.0,740.0,14:50
2024-06-03,F0357,9E,5245,N279PQ,DEP,JFK,IND,T4,narrow,14:55,895,966.0,56.0,1022.0,71.0,665.0,16:06
2024-06-03,F0358,YX,5792,N232JQ,ARR,BOS,JFK,T8,narrow,14:58,898,891.0,29.0,862.0,-7.0,187.0,
2024-06-03,F0359,B6,1963,N265JB,ARR,HYA,JFK,T5,narrow,14:58,898,879.0,7.0,872.0,-19.0,196.0,
2024-06-03,F0360,YX,4306,N433YX,ARR,IND,JFK,T8,narrow,14:59,899,893.0,17.0,876.0,-6.0,665.0,
2024-06-03,F0361,DL,2764,N885DN,ARR,TPA,JFK,T4,narrow,14:59,899,903.0,20.0,883.0,4.0,1005.0,
2024-06-03,F0362,YX,4767,N420YX,DEP,JFK,CMH,T8,narrow,14:59,899,897.0,24.0,921.0,-2.0,483.0,14:57
2024-06-03,F0363,DL,2919,N811DZ,DEP,JFK,ATL,T4,narrow,14:59,899,895.0,21.0,916.0,-4.0,760.0,14:55
2024-06-03,F0364,9E,4945,N316PQ,DEP,JFK,JAX,T4,narrow,14:59,899,894.0,20.0,914.0,-5.0,828.0,14:54
2024-06-03,F0365,YX,4687,N417YX,ARR,BOS,JFK,T8,narrow,14:59,899,883.0,16.0,867.0,-16.0,187.0,
2024-06-03,F0366,YX,4577,N136HQ,DEP,JFK,DCA,T8,narrow,14:59,899,893.0,20.0,913.0,-6.0,213.0,14:53
2024-06-03,F0367,YX,4291,N440YX,DEP,JFK,ORH,T8,narrow,15:00,900,889.0,16.0,905.0,-11.0,150.0,14:49
2024-06-03,F0368,OO,3711,N308SY,DEP,JFK,ORD,T4,narrow,15:10,910,910.0,25.0,935.0,0.0,740.0,15:10
2024-06-03,F0369,DL,877,N537DT,ARR,LAS,JFK,T4,narrow,15:15,915,929.0,7.0,922.0,14.0,2248.0,
2024-06-03,F0370,DL,655,N502DX,DEP,JFK,DEN,T4,narrow,15:15,915,909.0,22.0,931.0,-6.0,1626.0,15:09
2024-06-03,F0371,DL,2238,N314DN,DEP,JFK,MIA,T4,narrow,15:15,915,914.0,19.0,933.0,-1.0,1089.0,15:14
2024-06-03,F0372,B6,2719,N3156J,DEP,JFK,ATL,T5,narrow,15:15,915,913.0,27.0,940.0,-2.0,760.0,15:13
2024-06-03,F0373,YX,5743,N211JQ,DEP,JFK,BWI,T8,narrow,15:16,916,983.0,31.0,1014.0,67.0,184.0,16:23
2024-06-03,F0374,DL,484,N517DN,ARR,SAN,JFK,T4,narrow,15:16,916,905.0,7.0,898.0,-11.0,2446.0,
2024-06-03,F0375,DL,1625,N381DN,DEP,JFK,PBI,T4,narrow,15:20,920,913.0,36.0,949.0,-7.0,1028.0,15:13
2024-06-03,F0376,YX,4658,N421YX,DEP,JFK,RDU,T8,narrow,15:20,920,914.0,24.0,938.0,-6.0,427.0,15:14
2024-06-03,F0377,9E,4940,N930XJ,DEP,JFK,BNA,T4,narrow,15:21,921,912.0,39.0,951.0,-9.0,765.0,15:12
2024-06-03,F0378,YX,5617,N234JQ,DEP,JFK,CMH,T8,narrow,15:25,925,922.0,38.0,960.0,-3.0,483.0,15:22
2024-06-03,F0379,DL,2170,N375DN,DEP,JFK,MCO,T4,narrow,15:25,925,940.0,32.0,972.0,15.0,944.0,15:40
2024-06-03,F0380,AA,2624,N337PJ,ARR,CLT,JFK,T8,narrow,15:26,926,918.0,10.0,908.0,-8.0,541.0,
2024-06-03,F0381,AA,320,N326RP,DEP,JFK,MIA,T8,narrow,15:29,929,924.0,29.0,953.0,-5.0,1089.0,15:24
2024-06-03,F0382,B6,680,N3189J,ARR,MKE,JFK,T5,narrow,15:30,930,919.0,13.0,906.0,-11.0,745.0,
2024-06-03,F0383,AA,300,N112AN,DEP,JFK,LAX,T8,narrow,15:30,930,925.0,21.0,946.0,-5.0,2475.0,15:25
2024-06-03,F0384,B6,1238,N649JB,ARR,BQN,JFK,T5,narrow,15:30,930,877.0,3.0,874.0,-53.0,1576.0,
2024-06-03,F0385,YX,4305,N102HQ,DEP,JFK,CLE,T8,narrow,15:31,931,915.0,24.0,939.0,-16.0,425.0,15:15
2024-06-03,F0386,B6,803,N948JB,DEP,JFK,SJU,T5,narrow,15:34,934,932.0,32.0,964.0,-2.0,1598.0,15:32
2024-06-03,F0387,AA,118,N101NN,ARR,LAX,JFK,T8,narrow,15:35,935,912.0,9.0,903.0,-23.0,2475.0,
2024-06-03,F0388,B6,2473,N3023J,DEP,JFK,CHS,T5,narrow,15:40,940,950.0,30.0,980.0,10.0,636.0,15:50
2024-06-03,F0389,DL,828,N506DA,ARR,PDX,JFK,T4,narrow,15:40,940,912.0,7.0,905.0,-28.0,2454.0,
2024-06-03,F0390,DL,1067,N355DN,DEP,JFK,FLL,T4,narrow,15:41,941,940.0,28.0,968.0,-1.0,1069.0,15:40
2024-06-03,F0391,DL,1059,N705TW,DEP,JFK,SFO,T4,narrow,15:45,945,954.0,35.0,989.0,9.0,2586.0,15:54
